room_temperature,room_humidity,lighting_intensity,room_air_quality,room_CO2,comfort_label
31.2,66.2,500.8,127.1,717.9,Uncomfortable
28.2,34.4,681.7,104.1,964.3,Uncomfortable
36.7,30.5,466.4,104.7,701.6,Uncomfortable
27.9,25.1,515.2,57.6,880.1,Uncomfortable
36.9,71.3,302.5,65.2,616.0,Uncomfortable
18.7,54.0,539.2,147.1,603.5,Uncomfortable
26.3,59.4,379.3,56.8,878.1,Uncomfortable
31.8,29.0,770.6,1.9,690.6,Uncomfortable
20.8,63.1,781.6,21.3,831.3,Uncomfortable
35.3,37.1,566.0,137.2,1046.8,Uncomfortable
28.7,63.9,521.7,16.2,1295.5,Uncomfortable
25.6,73.0,574.3,124.1,1092.0,Uncomfortable
19.5,29.1,473.9,41.6,575.4,Uncomfortable
37.6,72.9,489.4,25.7,591.7,Uncomfortable
18.7,36.0,339.1,147.5,469.4,Uncomfortable
35.4,49.1,769.3,122.4,525.7,Uncomfortable
20.8,59.8,165.5,76.7,1049.6,Uncomfortable
25.2,71.0,166.4,118.3,828.0,Uncomfortable
34.7,34.9,793.6,18.0,904.6,Uncomfortable
18.4,28.4,795.0,138.7,621.9,Uncomfortable
29.4,49.9,554.3,148.6,1002.1,Uncomfortable
35.6,69.5,785.3,133.4,529.5,Uncomfortable
28.4,34.9,713.5,134.9,1260.7,Uncomfortable
37.2,53.6,333.7,61.6,748.2,Uncomfortable
37.2,49.9,671.9,20.2,1223.3,Uncomfortable
20.0,27.0,703.4,105.1,1398.4,Uncomfortable
24.2,26.7,220.0,41.2,1306.1,Uncomfortable
27.3,62.3,164.0,77.2,1124.8,Uncomfortable
20.4,52.7,495.7,55.3,853.3,Uncomfortable
26.2,68.3,638.7,102.4,547.4,Uncomfortable
28.5,35.2,424.3,59.4,1209.5,Uncomfortable
24.0,31.4,285.5,97.2,903.6,Uncomfortable
36.0,33.3,280.2,132.4,1181.5,Uncomfortable
26.9,67.8,528.5,115.2,832.1,Uncomfortable
34.7,25.3,769.1,147.7,1189.1,Uncomfortable
30.6,54.3,617.9,29.5,700.5,Uncomfortable
32.4,34.7,286.8,138.5,452.3,Uncomfortable
37.5,36.2,263.5,33.6,720.6,Uncomfortable
37.4,72.8,302.0,17.7,824.9,Uncomfortable
18.6,67.0,437.2,147.9,447.3,Uncomfortable
26.4,36.4,261.2,126.2,1117.9,Uncomfortable
21.4,42.9,431.2,82.8,598.1,Uncomfortable
26.8,62.1,566.8,74.0,738.6,Uncomfortable
19.8,61.1,599.7,78.6,485.7,Uncomfortable
20.0,45.0,193.1,112.8,898.1,Uncomfortable
22.7,58.5,443.2,17.2,812.3,Uncomfortable
26.6,58.9,111.8,132.2,594.1,Uncomfortable
33.5,28.8,139.7,51.4,1119.9,Uncomfortable
23.3,47.5,706.0,14.6,1060.0,Uncomfortable
21.2,71.7,753.6,46.3,558.2,Uncomfortable
23.5,42.9,226.4,127.0,614.2,Uncomfortable
21.3,47.5,318.9,81.8,540.7,Uncomfortable
25.4,38.1,580.7,63.2,656.9,Uncomfortable
27.7,31.7,412.2,131.6,997.6,Uncomfortable
24.0,30.5,657.9,54.5,1325.1,Uncomfortable
37.7,64.3,447.7,88.4,1276.3,Uncomfortable
27.5,70.1,472.2,53.2,801.2,Uncomfortable
29.2,27.4,700.4,62.3,1218.0,Uncomfortable
29.3,69.9,332.2,1.8,1299.1,Uncomfortable
34.6,65.8,761.6,115.8,616.4,Uncomfortable
19.0,26.8,369.8,97.9,745.8,Uncomfortable
20.9,41.7,715.2,138.8,713.7,Uncomfortable
20.3,35.3,266.6,140.7,1021.5,Uncomfortable
20.7,28.6,530.9,35.7,940.8,Uncomfortable
37.9,57.9,526.0,142.9,1245.4,Uncomfortable
35.0,26.6,273.8,5.7,423.0,Uncomfortable
21.3,49.9,714.2,102.2,1064.0,Uncomfortable
20.3,44.9,599.1,26.2,517.6,Uncomfortable
26.1,35.9,661.4,120.7,1218.1,Uncomfortable
28.2,63.6,305.9,102.6,1007.3,Uncomfortable
20.8,27.4,237.5,43.5,592.2,Uncomfortable
35.0,49.5,358.8,72.1,864.6,Uncomfortable
33.5,57.8,490.0,50.9,472.5,Uncomfortable
25.4,41.8,506.5,48.4,1113.2,Uncomfortable
31.6,32.9,705.3,92.7,893.7,Uncomfortable
33.3,74.2,572.5,149.6,393.5,Uncomfortable
30.7,34.1,684.6,96.3,1358.0,Uncomfortable
27.9,69.6,242.0,47.9,821.9,Uncomfortable
25.3,65.6,356.6,25.8,533.8,Uncomfortable
33.0,27.6,110.3,118.5,1184.5,Uncomfortable
35.9,58.4,432.3,104.5,1196.7,Uncomfortable
35.2,28.3,337.4,36.9,867.7,Uncomfortable
19.8,52.9,579.0,98.4,1106.4,Uncomfortable
32.2,56.6,297.5,139.6,622.8,Uncomfortable
22.4,30.4,399.6,96.9,1381.7,Uncomfortable
31.8,66.1,585.7,12.3,489.0,Uncomfortable
33.2,36.0,191.7,9.1,465.0,Uncomfortable
34.1,63.2,335.1,147.6,992.1,Uncomfortable
19.4,61.6,777.2,144.2,1128.9,Uncomfortable
33.4,65.9,236.9,143.2,585.9,Uncomfortable
34.6,59.3,365.5,145.5,916.9,Uncomfortable
25.1,25.6,769.1,10.6,1171.5,Uncomfortable
18.7,60.6,455.7,101.7,487.3,Uncomfortable
36.1,25.7,485.5,6.6,1351.5,Uncomfortable
33.0,68.8,668.5,107.6,816.7,Uncomfortable
29.1,66.5,370.3,11.3,1118.5,Uncomfortable
23.6,67.2,418.3,50.2,1064.4,Uncomfortable
35.6,66.1,244.1,91.2,572.0,Uncomfortable
31.2,55.7,175.3,134.4,1072.7,Uncomfortable
27.7,54.2,110.1,123.2,593.2,Uncomfortable
29.9,74.1,183.4,58.4,1071.9,Uncomfortable
30.7,73.4,154.9,61.4,494.0,Uncomfortable
30.1,69.0,474.9,61.8,811.6,Uncomfortable
25.7,63.4,477.5,11.6,679.3,Uncomfortable
31.9,63.3,506.8,34.6,957.9,Uncomfortable
28.9,69.5,424.0,90.5,350.9,Uncomfortable
35.0,40.1,759.5,124.0,622.9,Uncomfortable
24.6,51.7,280.0,79.8,756.8,Uncomfortable
22.8,30.5,746.0,29.9,1173.1,Uncomfortable
33.7,72.8,289.3,66.2,1110.5,Uncomfortable
25.9,58.2,658.4,87.4,750.3,Uncomfortable
36.1,26.3,216.6,23.9,522.9,Uncomfortable
26.6,55.7,225.0,101.7,568.6,Uncomfortable
28.3,72.2,392.0,50.1,1137.0,Uncomfortable
27.3,42.9,273.0,39.8,1016.4,Uncomfortable
34.4,30.8,338.4,77.6,947.1,Uncomfortable
19.4,69.8,706.3,146.9,948.9,Uncomfortable
30.6,30.2,130.5,94.2,478.5,Uncomfortable
28.1,64.4,162.6,147.2,1390.6,Uncomfortable
24.5,40.0,455.1,113.3,827.2,Uncomfortable
21.3,55.5,322.0,107.0,684.7,Uncomfortable
24.9,51.4,546.1,32.6,428.7,Uncomfortable
35.1,56.9,111.2,126.8,1098.6,Uncomfortable
24.4,44.1,504.6,133.7,452.5,Uncomfortable
31.7,43.7,793.7,123.1,678.2,Uncomfortable
34.0,70.6,172.4,47.7,724.6,Uncomfortable
34.9,42.1,148.0,110.5,943.2,Uncomfortable
36.3,41.8,279.4,133.2,794.1,Uncomfortable
21.6,64.0,596.6,15.9,1314.9,Uncomfortable
37.8,45.4,454.6,119.4,1398.4,Uncomfortable
31.5,65.2,292.5,85.3,764.0,Uncomfortable
23.0,25.2,516.2,93.5,584.8,Uncomfortable
21.5,62.8,552.2,53.6,1035.5,Uncomfortable
37.9,56.3,233.3,69.5,372.3,Uncomfortable
34.4,50.9,424.6,144.1,1228.2,Uncomfortable
34.5,55.7,227.4,136.3,1336.7,Uncomfortable
29.1,63.1,731.3,22.1,584.4,Uncomfortable
22.9,70.8,662.1,69.6,748.4,Uncomfortable
37.2,72.2,271.5,59.9,802.3,Uncomfortable
37.2,37.6,588.1,112.9,1118.9,Uncomfortable
20.9,42.7,775.2,43.9,502.9,Uncomfortable
34.4,57.3,527.5,54.2,693.5,Uncomfortable
37.5,28.2,513.7,97.9,1003.2,Uncomfortable
27.0,36.7,546.3,94.6,765.1,Uncomfortable
19.0,52.4,667.3,10.4,1186.0,Uncomfortable
32.9,55.8,116.6,2.4,1370.9,Uncomfortable
27.7,68.0,317.9,35.6,646.1,Uncomfortable
34.7,43.7,491.0,140.7,1238.3,Uncomfortable
26.8,44.4,424.4,46.4,697.8,Uncomfortable
33.8,48.3,528.9,23.7,1253.3,Uncomfortable
33.6,54.3,243.6,28.1,1320.5,Uncomfortable
30.6,46.9,453.7,127.9,1034.9,Uncomfortable
31.3,37.3,638.0,64.5,515.1,Uncomfortable
20.4,33.5,528.7,19.3,1119.6,Uncomfortable
26.0,63.6,630.7,67.2,809.5,Uncomfortable
26.7,54.0,641.3,141.0,1096.8,Uncomfortable
19.5,43.3,195.2,92.1,1274.6,Uncomfortable
33.8,26.3,498.2,103.2,1190.1,Uncomfortable
34.8,43.6,565.2,74.4,599.3,Uncomfortable
23.6,66.8,551.9,146.6,715.2,Uncomfortable
31.7,50.1,255.6,48.8,1250.8,Uncomfortable
24.8,67.5,169.2,63.7,1156.2,Uncomfortable
32.5,35.8,208.6,148.3,1292.0,Uncomfortable
27.1,67.0,569.2,75.9,1264.6,Uncomfortable
20.5,55.4,618.0,140.1,1141.7,Uncomfortable
32.0,65.5,721.5,20.1,380.2,Uncomfortable
23.6,28.6,177.0,73.3,867.0,Uncomfortable
37.9,27.4,753.9,145.3,1203.2,Uncomfortable
26.6,31.0,466.6,16.4,618.2,Uncomfortable
25.3,68.8,259.6,77.2,1364.1,Uncomfortable
18.4,25.9,166.0,132.6,1212.8,Uncomfortable
33.5,41.7,400.7,147.5,431.0,Uncomfortable
37.9,69.7,496.2,139.4,601.7,Uncomfortable
22.3,35.0,600.8,62.7,700.1,Uncomfortable
22.6,70.7,622.4,144.8,599.9,Uncomfortable
24.3,37.7,691.7,69.0,511.5,Uncomfortable
30.0,31.7,544.1,3.5,454.0,Uncomfortable
31.6,51.2,579.3,71.5,1255.2,Uncomfortable
27.1,55.3,269.2,113.0,373.2,Uncomfortable
19.0,44.2,128.3,99.6,808.9,Uncomfortable
30.3,41.2,273.8,42.6,659.4,Uncomfortable
26.6,58.8,647.7,0.9,512.1,Uncomfortable
20.3,56.1,310.5,120.7,1370.9,Uncomfortable
23.5,60.0,222.8,2.3,996.9,Uncomfortable
26.7,74.6,724.6,61.2,1164.3,Uncomfortable
32.0,69.3,247.0,26.5,579.3,Uncomfortable
32.5,29.3,609.4,31.3,1276.3,Uncomfortable
18.4,50.4,242.3,127.3,809.1,Uncomfortable
23.6,50.9,775.9,59.9,649.2,Uncomfortable
35.1,48.7,664.0,46.2,373.2,Uncomfortable
36.8,54.2,483.4,8.2,743.8,Uncomfortable
25.5,63.6,400.1,136.0,573.2,Uncomfortable
32.1,69.7,732.0,17.3,1297.3,Uncomfortable
37.7,33.4,768.1,7.0,1125.7,Uncomfortable
22.2,69.7,479.1,120.5,441.4,Uncomfortable
27.1,68.3,162.6,81.9,1092.1,Uncomfortable
28.8,74.1,583.0,69.2,853.3,Uncomfortable
19.9,43.1,240.5,129.9,915.0,Uncomfortable
29.1,71.2,434.8,64.7,740.0,Uncomfortable
28.2,36.1,144.1,56.0,864.7,Uncomfortable
28.1,54.1,389.0,147.1,1152.5,Uncomfortable
24.2,34.9,445.0,78.5,657.5,Uncomfortable
30.5,29.4,500.6,13.3,990.7,Uncomfortable
27.2,52.1,612.9,25.5,1339.5,Uncomfortable
23.1,26.1,779.6,73.7,605.8,Uncomfortable
30.8,46.0,541.4,62.8,383.3,Uncomfortable
37.6,63.4,168.0,101.4,1113.0,Uncomfortable
37.6,35.9,556.4,142.9,1366.3,Uncomfortable
23.0,55.6,396.2,127.4,980.0,Uncomfortable
18.6,46.3,471.2,77.7,834.1,Uncomfortable
36.7,52.7,779.9,106.6,1150.7,Uncomfortable
37.1,69.4,412.5,22.4,1058.1,Uncomfortable
37.1,58.5,311.5,39.1,1109.7,Uncomfortable
25.2,70.5,152.7,12.7,560.0,Uncomfortable
33.7,28.7,433.8,53.7,590.4,Uncomfortable
19.3,53.5,682.7,50.3,436.5,Uncomfortable
33.0,38.1,464.2,24.8,681.0,Uncomfortable
32.1,37.3,626.8,119.6,1298.7,Uncomfortable
34.2,61.4,499.8,100.8,501.6,Uncomfortable
23.1,72.9,101.7,100.7,627.7,Uncomfortable
23.1,56.8,542.3,74.6,857.3,Uncomfortable
32.6,68.7,250.9,128.4,843.6,Uncomfortable
19.2,41.1,236.7,125.1,671.6,Uncomfortable
18.7,63.4,196.9,34.1,778.3,Uncomfortable
32.4,37.9,532.0,8.7,849.5,Uncomfortable
26.4,44.3,753.4,55.1,484.6,Uncomfortable
21.8,56.8,454.2,100.3,789.4,Uncomfortable
28.7,47.8,118.4,20.3,1006.4,Uncomfortable
26.2,58.1,400.3,88.0,648.0,Uncomfortable
24.4,63.0,774.0,135.1,750.8,Uncomfortable
35.9,45.1,672.0,51.0,1172.2,Uncomfortable
23.9,65.6,381.5,12.3,1287.0,Uncomfortable
20.6,56.9,752.9,53.9,523.2,Uncomfortable
35.2,38.1,579.5,113.5,1115.2,Uncomfortable
28.0,73.0,185.1,84.0,1138.9,Uncomfortable
24.2,67.2,717.7,88.9,989.2,Uncomfortable
28.5,55.4,339.3,9.3,570.8,Uncomfortable
29.3,28.6,365.0,21.7,1260.7,Uncomfortable
36.2,26.7,504.3,23.9,479.8,Uncomfortable
27.3,44.9,588.0,43.8,1198.2,Uncomfortable
36.7,29.9,470.1,111.9,523.0,Uncomfortable
29.3,67.2,229.9,91.8,857.9,Uncomfortable
35.2,65.3,187.4,15.3,1342.4,Uncomfortable
25.2,64.4,474.4,91.4,516.0,Uncomfortable
27.9,37.6,775.5,3.6,652.6,Uncomfortable
36.7,57.3,504.9,33.7,1110.0,Uncomfortable
33.6,31.2,205.3,85.8,413.0,Uncomfortable
18.3,26.1,649.6,77.1,505.9,Uncomfortable
33.0,43.4,230.1,147.9,1076.6,Uncomfortable
29.2,33.5,322.6,126.3,381.0,Uncomfortable
25.2,26.7,189.8,6.8,646.0,Uncomfortable
30.6,36.6,797.1,121.5,737.5,Uncomfortable
30.7,51.0,134.5,27.3,508.7,Uncomfortable
36.1,39.2,645.0,85.6,874.5,Uncomfortable
27.6,36.7,330.2,82.4,466.9,Uncomfortable
28.4,52.3,332.3,135.7,432.8,Uncomfortable
36.4,48.5,721.4,19.3,943.4,Uncomfortable
25.0,30.2,554.6,48.5,557.0,Uncomfortable
24.7,50.6,565.7,72.7,922.0,Uncomfortable
20.2,44.7,568.1,127.7,631.0,Uncomfortable
24.3,30.2,305.1,19.3,809.7,Uncomfortable
20.0,41.0,403.7,11.0,1195.6,Uncomfortable
35.8,55.6,144.4,122.7,1105.9,Uncomfortable
35.6,65.8,303.0,133.1,1178.1,Uncomfortable
22.5,44.3,251.8,138.8,1063.2,Uncomfortable
34.0,48.2,392.9,99.1,1116.4,Uncomfortable
28.1,52.5,342.6,56.1,1130.3,Uncomfortable
20.6,40.6,288.4,26.0,1028.9,Uncomfortable
18.5,39.0,592.1,67.7,780.4,Uncomfortable
27.5,61.7,226.0,61.0,409.8,Uncomfortable
27.7,35.3,552.4,21.6,1217.6,Uncomfortable
32.5,56.1,613.0,132.6,940.8,Uncomfortable
18.9,54.7,560.0,34.0,605.2,Uncomfortable
33.1,28.2,628.6,76.8,394.3,Uncomfortable
36.7,53.1,666.9,136.4,1134.5,Uncomfortable
31.9,48.2,323.5,46.4,1037.2,Uncomfortable
31.8,33.5,611.8,144.9,581.1,Uncomfortable
21.5,35.1,593.5,98.3,768.6,Uncomfortable
36.5,67.7,686.3,121.0,798.9,Uncomfortable
29.2,51.2,516.9,78.3,943.6,Uncomfortable
30.0,38.5,190.9,11.6,1249.0,Uncomfortable
29.7,63.9,684.7,25.6,561.8,Uncomfortable
33.7,48.8,424.4,51.9,1167.3,Uncomfortable
29.1,26.8,456.4,121.0,848.5,Uncomfortable
26.6,33.0,614.2,60.3,1103.0,Uncomfortable
30.5,46.8,340.1,6.6,553.5,Uncomfortable
31.4,50.4,583.7,138.0,1262.6,Uncomfortable
32.5,34.2,696.4,70.9,433.1,Uncomfortable
37.7,63.5,571.2,119.0,771.7,Uncomfortable
23.1,65.1,624.6,115.0,1071.1,Uncomfortable
26.3,35.8,355.5,95.4,797.8,Uncomfortable
31.3,64.6,371.9,123.4,904.8,Uncomfortable
24.8,74.4,391.3,77.8,666.1,Uncomfortable
21.5,70.0,131.7,36.1,419.5,Uncomfortable
37.3,53.4,180.1,119.4,520.0,Uncomfortable
31.3,69.3,444.5,60.9,363.7,Uncomfortable
20.6,65.1,627.2,14.0,1049.9,Uncomfortable
18.1,72.8,703.0,67.1,985.4,Uncomfortable
18.8,29.8,130.1,9.0,897.2,Uncomfortable
37.1,66.1,138.9,100.9,381.4,Uncomfortable
27.7,74.6,265.9,21.3,1129.8,Uncomfortable
18.8,37.2,782.0,40.4,1303.4,Uncomfortable
19.3,39.4,505.8,135.5,825.9,Uncomfortable
26.2,53.8,172.2,29.7,513.4,Uncomfortable
31.1,42.6,115.9,142.4,487.7,Uncomfortable
31.1,57.2,227.7,78.5,861.9,Uncomfortable
18.0,64.4,128.0,38.1,398.4,Uncomfortable
36.6,52.8,424.2,75.2,1275.6,Uncomfortable
22.6,63.3,612.4,32.1,540.2,Uncomfortable
24.3,74.9,221.3,43.9,1257.7,Uncomfortable
37.5,51.4,256.2,70.7,430.5,Uncomfortable
32.1,53.1,198.7,140.4,1073.1,Uncomfortable
23.0,52.3,568.2,120.6,637.8,Uncomfortable
35.7,71.2,755.2,109.7,1387.5,Uncomfortable
23.1,60.0,715.2,67.8,1261.0,Uncomfortable
28.3,58.3,162.0,87.4,755.1,Uncomfortable
35.5,52.9,256.0,21.9,1066.3,Uncomfortable
30.9,51.0,308.0,27.5,708.7,Uncomfortable
26.8,60.1,378.2,118.7,1052.8,Uncomfortable
23.1,42.7,589.6,122.7,493.2,Uncomfortable
28.4,69.9,362.2,45.8,716.5,Uncomfortable
18.3,56.0,687.4,38.5,1085.6,Uncomfortable
29.1,53.0,357.5,30.7,535.5,Uncomfortable
37.2,73.3,711.9,114.4,399.2,Uncomfortable
23.1,30.8,582.2,66.4,447.1,Uncomfortable
35.1,39.0,456.0,110.5,461.6,Uncomfortable
31.4,31.2,282.6,93.2,1065.3,Uncomfortable
32.7,61.9,683.7,19.1,1273.6,Uncomfortable
30.1,43.1,693.9,23.1,963.6,Uncomfortable
34.6,67.4,174.0,24.5,449.1,Uncomfortable
20.4,36.3,659.5,29.9,966.5,Uncomfortable
28.7,67.1,743.0,41.3,805.4,Uncomfortable
22.1,29.7,485.9,116.7,508.1,Uncomfortable
27.4,63.8,293.5,120.7,1326.3,Uncomfortable
28.5,69.4,762.7,70.8,441.4,Uncomfortable
23.6,33.3,209.5,9.0,1385.4,Uncomfortable
22.3,50.9,231.2,64.6,412.4,Uncomfortable
21.4,74.3,114.1,100.8,590.2,Uncomfortable
18.9,71.1,584.6,138.7,755.1,Uncomfortable
37.6,40.0,362.9,119.2,602.4,Uncomfortable
33.9,60.5,614.8,70.4,616.6,Uncomfortable
24.9,73.1,373.0,50.1,765.7,Uncomfortable
21.4,64.2,582.6,30.9,1340.7,Uncomfortable
19.2,62.5,787.8,47.2,1269.8,Uncomfortable
29.2,31.5,185.9,71.0,1128.9,Uncomfortable
24.7,38.2,580.0,25.6,1052.5,Uncomfortable
28.1,73.3,174.7,32.8,482.1,Uncomfortable
27.6,64.1,177.7,90.5,621.8,Uncomfortable
27.2,41.1,482.6,22.1,358.6,Uncomfortable
25.4,41.5,667.6,58.2,1228.2,Uncomfortable
33.8,61.6,127.3,27.4,395.3,Uncomfortable
18.6,66.7,380.6,79.5,513.5,Uncomfortable
23.2,36.1,279.3,24.7,667.4,Comfortable
36.0,52.4,315.7,56.6,1343.6,Uncomfortable
19.9,69.2,594.9,28.3,697.3,Uncomfortable
33.0,26.4,728.0,84.6,506.3,Uncomfortable
18.5,62.1,196.7,146.0,661.7,Uncomfortable
22.9,28.7,322.6,15.9,847.2,Uncomfortable
25.1,60.8,152.2,98.0,836.1,Uncomfortable
36.3,27.9,536.0,69.0,1087.7,Uncomfortable
27.9,67.4,722.4,133.7,1234.6,Uncomfortable
22.4,53.8,302.8,16.9,1212.7,Uncomfortable
25.8,74.5,185.2,37.1,684.6,Uncomfortable
22.9,60.7,537.7,127.2,972.4,Uncomfortable
18.2,28.9,369.9,87.6,1322.8,Uncomfortable
29.4,55.8,573.7,15.6,944.1,Uncomfortable
20.1,27.5,239.0,35.7,357.3,Uncomfortable
24.6,36.5,324.1,132.1,1283.6,Uncomfortable
22.3,36.0,361.2,50.6,996.7,Uncomfortable
23.2,36.8,338.6,96.2,1251.2,Uncomfortable
21.7,28.4,672.2,22.9,958.0,Uncomfortable
29.7,49.7,526.9,54.8,1047.7,Uncomfortable
32.9,32.9,700.2,111.5,1222.4,Uncomfortable
22.4,71.3,632.5,56.3,873.3,Uncomfortable
36.4,37.7,513.7,50.3,1183.7,Uncomfortable
36.6,34.2,732.8,90.0,669.5,Uncomfortable
25.6,27.8,235.5,107.3,453.3,Uncomfortable
30.1,25.2,520.4,3.4,994.8,Uncomfortable
27.3,61.2,764.6,148.0,991.6,Uncomfortable
19.4,63.4,270.1,95.6,450.2,Uncomfortable
33.2,57.6,654.2,137.2,486.4,Uncomfortable
20.5,51.6,274.5,129.9,1283.3,Uncomfortable
37.3,44.8,270.2,10.7,905.9,Uncomfortable
19.7,53.9,389.2,148.3,1147.4,Uncomfortable
33.5,39.1,270.1,32.2,474.6,Uncomfortable
26.7,57.5,717.0,129.7,679.6,Uncomfortable
26.8,42.2,138.4,17.0,530.6,Uncomfortable
19.1,56.7,195.0,97.4,850.4,Uncomfortable
21.3,49.2,398.1,140.0,921.4,Uncomfortable
18.8,65.8,129.0,81.3,1258.0,Uncomfortable
32.5,38.9,362.5,146.0,1124.9,Uncomfortable
33.9,25.7,711.8,141.6,433.7,Uncomfortable
19.2,27.9,463.2,50.4,646.5,Uncomfortable
32.5,43.0,605.4,54.2,398.5,Uncomfortable
30.5,56.9,706.8,48.4,498.1,Uncomfortable
35.6,54.4,532.4,109.3,382.1,Uncomfortable
24.8,67.0,234.8,43.8,400.8,Uncomfortable
22.2,62.5,782.0,123.3,1267.9,Uncomfortable
37.2,68.6,287.9,20.9,923.9,Uncomfortable
30.1,56.9,574.8,82.3,465.3,Uncomfortable
22.7,64.6,279.7,94.6,640.5,Uncomfortable
31.2,71.1,243.9,122.6,1100.8,Uncomfortable
31.0,40.0,461.8,103.8,1351.5,Uncomfortable
35.0,40.9,308.6,67.2,473.2,Uncomfortable
37.3,61.1,492.7,150.0,771.5,Uncomfortable
23.8,71.8,264.5,112.9,1295.7,Uncomfortable
31.8,50.5,318.4,18.6,697.8,Uncomfortable
18.7,53.9,140.0,98.3,371.9,Uncomfortable
33.2,57.6,348.5,62.7,1322.9,Uncomfortable
34.4,57.0,159.1,43.3,864.2,Uncomfortable
26.7,59.2,112.0,88.4,689.6,Uncomfortable
22.7,26.9,662.4,56.8,843.6,Uncomfortable
33.0,46.9,478.6,126.2,503.6,Uncomfortable
24.6,26.6,290.3,93.8,431.3,Uncomfortable
29.0,28.7,598.6,147.8,991.9,Uncomfortable
35.3,34.6,297.6,69.8,885.5,Uncomfortable
33.3,37.0,752.9,111.3,1134.9,Uncomfortable
28.7,74.7,348.2,6.9,860.3,Uncomfortable
20.4,38.7,210.3,86.7,535.1,Uncomfortable
26.5,54.2,675.1,17.6,609.5,Uncomfortable
31.8,64.6,594.0,63.1,994.3,Uncomfortable
20.0,72.9,110.4,139.8,913.1,Uncomfortable
34.3,28.4,789.1,48.9,473.1,Uncomfortable
19.0,66.9,326.9,127.0,885.3,Uncomfortable
23.6,35.6,762.0,3.2,878.9,Uncomfortable
30.8,60.9,503.2,117.9,1159.0,Uncomfortable
