room_temperature,room_humidity,lighting_intensity,room_air_quality,room_CO2,comfort_label
35.5,62.7,659.9,5.0,1304.8,Uncomfortable
25.4,44.6,769.5,73.0,771.9,Uncomfortable
25.8,43.4,663.5,39.8,1067.5,Uncomfortable
36.0,56.4,245.4,29.7,445.3,Comfortable
29.1,63.2,478.4,71.8,1359.7,Uncomfortable
29.1,29.6,217.9,47.2,542.7,Uncomfortable
26.9,67.3,455.3,74.4,1330.9,Uncomfortable
19.0,52.8,239.3,66.9,1224.6,Uncomfortable
29.3,30.6,770.4,75.5,720.1,Uncomfortable
32.7,68.9,598.1,12.7,558.8,Uncomfortable
29.2,59.5,261.5,10.7,505.1,Comfortable
27.8,29.7,235.3,50.4,521.1,Uncomfortable
28.5,49.7,586.2,139.6,1053.3,Uncomfortable
33.0,67.0,303.5,35.9,676.3,Uncomfortable
26.0,50.4,531.7,48.5,558.0,Comfortable
26.1,25.2,117.4,60.4,1352.1,Uncomfortable
31.2,74.6,668.0,135.1,1094.2,Uncomfortable
23.6,36.4,553.1,55.1,1367.5,Uncomfortable
35.8,46.3,723.5,78.9,1216.2,Uncomfortable
25.8,25.7,725.2,51.8,1174.2,Uncomfortable
36.2,67.6,185.2,4.9,1141.5,Uncomfortable
24.3,27.0,564.8,36.4,801.7,Uncomfortable
24.1,63.7,770.1,57.1,572.8,Uncomfortable
33.3,52.3,409.5,116.0,894.0,Uncomfortable
20.4,63.4,112.5,145.1,425.8,Uncomfortable
21.1,43.9,289.5,15.1,925.3,Comfortable
34.6,43.3,590.2,84.6,1114.4,Uncomfortable
30.4,50.3,722.7,132.9,590.9,Uncomfortable
24.5,70.6,252.6,73.7,925.7,Uncomfortable
36.7,29.7,393.5,149.6,677.3,Uncomfortable
30.8,67.3,727.1,93.9,438.1,Uncomfortable
35.0,58.0,596.8,111.3,1072.8,Uncomfortable
27.0,54.9,692.4,140.9,968.6,Uncomfortable
27.9,59.7,478.4,3.3,534.3,Comfortable
19.0,66.9,779.1,78.4,726.2,Uncomfortable
31.4,40.4,201.5,4.3,599.8,Comfortable
34.6,43.3,314.4,54.9,735.7,Uncomfortable
32.8,25.6,325.8,2.3,1335.9,Uncomfortable
29.4,74.0,509.3,83.8,789.2,Uncomfortable
29.8,36.5,360.9,45.8,1244.8,Uncomfortable
22.9,47.4,583.8,50.7,1143.9,Uncomfortable
33.0,33.1,387.7,67.6,774.5,Uncomfortable
20.6,68.3,200.8,89.4,1049.4,Uncomfortable
22.6,74.4,578.8,69.4,995.9,Uncomfortable
32.7,67.4,208.5,34.0,623.5,Uncomfortable
24.5,72.0,307.1,19.1,1080.3,Uncomfortable
37.7,28.3,414.7,115.9,709.9,Uncomfortable
27.6,37.1,660.1,8.9,985.7,Uncomfortable
19.2,43.0,648.4,87.5,560.8,Uncomfortable
21.2,35.4,143.3,105.0,397.8,Comfortable
28.4,37.3,155.4,76.2,1179.3,Uncomfortable
21.2,56.7,776.2,79.6,603.4,Uncomfortable
35.4,34.8,395.2,44.2,1206.1,Uncomfortable
24.4,32.4,663.5,35.8,519.2,Comfortable
36.7,45.2,118.7,102.3,667.9,Uncomfortable
28.8,66.2,784.3,146.5,1212.1,Uncomfortable
22.1,72.3,171.3,18.9,612.4,Comfortable
36.8,67.8,332.8,45.1,1075.8,Uncomfortable
32.3,28.9,606.7,69.5,745.4,Uncomfortable
33.2,30.7,657.1,54.5,397.3,Uncomfortable
20.0,52.8,114.3,84.4,895.0,Uncomfortable
27.7,54.3,495.0,23.2,1210.9,Uncomfortable
34.7,28.5,286.0,68.0,1274.7,Uncomfortable
20.7,63.2,352.9,44.9,862.1,Uncomfortable
31.0,67.7,481.3,65.8,566.7,Uncomfortable
35.3,52.9,449.5,55.4,1062.1,Uncomfortable
32.0,54.3,686.8,25.3,595.0,Uncomfortable
24.7,49.0,729.8,100.4,808.0,Uncomfortable
36.8,44.1,439.0,120.0,738.0,Uncomfortable
33.3,70.6,693.6,139.3,1015.0,Uncomfortable
18.2,32.0,517.5,88.9,500.5,Uncomfortable
24.8,74.8,714.5,123.1,976.6,Uncomfortable
25.9,58.2,508.0,144.9,603.1,Uncomfortable
24.0,32.9,178.2,93.0,362.6,Comfortable
26.8,59.0,264.5,17.5,1222.5,Uncomfortable
27.2,66.3,202.1,3.7,1083.2,Uncomfortable
29.3,40.7,256.9,48.0,600.0,Comfortable
33.7,61.3,420.6,37.8,503.3,Uncomfortable
21.0,45.7,644.9,51.8,1059.6,Uncomfortable
31.8,30.4,522.6,15.7,1336.7,Uncomfortable
36.3,39.5,637.8,1.4,446.3,Uncomfortable
21.5,58.0,742.8,4.0,684.3,Comfortable
26.2,45.7,174.1,92.4,365.8,Uncomfortable
19.1,40.9,234.8,59.7,1186.0,Uncomfortable
25.8,47.5,571.1,76.2,416.2,Uncomfortable
30.2,26.1,432.9,14.3,667.5,Uncomfortable
37.1,49.3,418.2,14.9,502.5,Comfortable
31.7,51.6,235.8,141.6,673.9,Uncomfortable
31.1,73.0,453.2,53.3,1136.4,Uncomfortable
27.0,64.3,629.8,115.9,460.7,Uncomfortable
23.4,40.9,712.5,148.3,569.1,Uncomfortable
18.0,29.3,162.9,8.2,903.9,Uncomfortable
22.8,33.9,215.8,99.8,469.9,Comfortable
37.0,41.3,109.0,99.1,970.6,Uncomfortable
28.4,54.7,612.8,44.7,1024.9,Uncomfortable
37.9,43.6,177.8,80.6,924.8,Uncomfortable
26.3,71.0,369.0,101.2,386.9,Uncomfortable
27.6,74.4,538.0,135.7,1022.0,Uncomfortable
32.9,48.8,407.4,72.3,611.4,Uncomfortable
29.3,41.1,677.0,96.0,1314.1,Uncomfortable
26.6,31.4,633.8,59.8,771.8,Uncomfortable
28.4,63.5,599.4,19.4,927.8,Uncomfortable
21.0,71.1,565.0,141.7,1368.3,Uncomfortable
18.0,61.6,577.5,35.5,1149.1,Uncomfortable
20.8,69.8,699.1,49.2,1100.9,Uncomfortable
32.4,62.6,518.0,70.6,817.2,Uncomfortable
30.0,49.8,165.0,86.8,1145.1,Uncomfortable
32.5,74.1,657.4,23.6,1083.5,Uncomfortable
23.3,31.3,429.7,30.2,379.5,Comfortable
37.5,67.2,334.9,26.1,909.6,Uncomfortable
24.9,27.7,371.9,47.0,752.8,Comfortable
19.5,26.1,676.8,144.5,491.4,Uncomfortable
35.2,39.5,178.0,90.5,750.8,Uncomfortable
31.1,63.1,267.5,128.4,1137.6,Uncomfortable
19.4,45.2,291.7,118.4,993.7,Uncomfortable
24.3,47.3,146.8,74.1,1396.1,Uncomfortable
37.2,51.9,268.3,133.4,952.3,Uncomfortable
29.3,66.4,607.8,14.5,850.4,Uncomfortable
26.3,37.8,672.4,98.8,596.6,Uncomfortable
33.6,47.2,789.9,128.0,1329.6,Uncomfortable
24.9,74.0,234.0,130.1,398.1,Uncomfortable
22.9,39.9,696.9,104.6,519.2,Uncomfortable
20.1,68.1,567.7,18.7,973.2,Uncomfortable
34.7,51.0,745.9,93.1,659.3,Uncomfortable
27.7,43.6,587.7,6.2,387.1,Uncomfortable
37.8,36.2,155.2,111.7,1319.4,Uncomfortable
33.8,71.2,797.6,115.9,1390.7,Uncomfortable
26.1,69.5,139.3,107.5,559.1,Uncomfortable
35.3,67.2,425.1,142.8,522.5,Uncomfortable
29.2,32.9,604.1,72.5,953.4,Uncomfortable
24.0,43.7,279.0,49.1,878.3,Comfortable
23.3,69.9,442.5,68.8,499.1,Uncomfortable
25.9,30.3,157.4,16.4,384.8,Comfortable
31.9,32.5,204.6,142.3,588.0,Uncomfortable
25.1,44.5,662.6,36.7,806.3,Uncomfortable
36.2,43.7,718.9,81.3,1079.1,Uncomfortable
33.3,68.0,515.2,98.5,648.8,Uncomfortable
31.5,52.0,157.4,132.8,1166.8,Uncomfortable
34.4,38.7,107.3,9.3,1311.7,Uncomfortable
25.3,43.8,774.4,127.7,513.8,Uncomfortable
32.4,72.8,110.0,113.2,1358.2,Uncomfortable
30.3,44.9,131.3,30.6,697.6,Comfortable
22.6,33.0,439.1,4.3,714.4,Comfortable
28.2,43.3,556.6,79.0,1067.7,Uncomfortable
25.4,58.6,361.3,61.2,1275.1,Uncomfortable
25.6,47.8,362.9,53.5,1153.8,Uncomfortable
26.8,49.0,278.8,98.3,1052.2,Uncomfortable
27.7,46.2,270.9,29.1,836.5,Uncomfortable
34.3,37.3,371.2,133.1,478.3,Uncomfortable
37.7,26.8,498.9,113.2,1341.4,Uncomfortable
28.1,27.8,441.8,120.0,853.9,Uncomfortable
19.0,56.1,531.7,148.2,838.8,Uncomfortable
23.5,66.2,486.3,11.8,1034.4,Uncomfortable
28.0,61.3,687.4,107.1,741.1,Uncomfortable
26.3,27.1,772.4,82.1,947.4,Uncomfortable
26.9,73.3,301.1,65.1,830.3,Uncomfortable
24.4,36.6,743.0,44.9,1054.7,Uncomfortable
33.2,27.0,356.0,66.1,973.8,Uncomfortable
19.9,40.1,391.5,92.1,1214.2,Uncomfortable
35.2,46.1,455.0,99.6,480.4,Uncomfortable
32.4,66.0,756.2,100.2,890.3,Uncomfortable
25.1,47.7,529.0,129.7,566.6,Uncomfortable
22.3,44.6,418.4,149.1,727.4,Comfortable
29.4,32.1,435.4,53.6,420.4,Uncomfortable
37.1,48.2,733.7,149.0,957.5,Uncomfortable
23.6,55.8,410.5,44.3,951.7,Comfortable
24.2,58.9,692.5,106.8,1393.9,Uncomfortable
32.9,65.4,196.8,129.8,1181.6,Uncomfortable
37.1,70.4,267.9,63.4,654.5,Uncomfortable
18.2,36.5,601.9,64.8,632.1,Uncomfortable
18.8,35.4,202.7,124.7,428.2,Uncomfortable
21.0,31.0,521.7,74.4,1061.0,Uncomfortable
19.3,57.7,728.0,148.1,731.5,Uncomfortable
27.6,65.7,713.2,28.2,448.6,Uncomfortable
19.6,46.3,238.6,116.5,1368.9,Uncomfortable
27.2,62.0,415.9,8.8,428.0,Uncomfortable
20.1,52.1,181.3,80.5,643.9,Comfortable
35.5,72.1,452.1,132.9,1041.7,Uncomfortable
30.4,72.8,448.6,58.2,769.6,Uncomfortable
19.8,39.0,183.9,119.8,780.3,Uncomfortable
22.4,30.3,680.3,92.7,727.2,Uncomfortable
20.2,37.2,222.7,40.8,405.4,Comfortable
24.1,36.7,419.3,83.6,1231.9,Uncomfortable
37.2,28.2,682.8,27.1,633.1,Uncomfortable
34.7,34.9,184.7,111.8,1123.2,Uncomfortable
21.2,29.9,162.0,54.5,1137.6,Uncomfortable
29.8,37.4,452.5,19.2,863.7,Uncomfortable
28.1,62.8,383.0,59.4,546.5,Uncomfortable
25.9,66.1,476.9,72.9,385.0,Uncomfortable
24.8,57.7,639.2,105.8,1176.7,Uncomfortable
19.6,49.0,462.6,118.3,926.2,Uncomfortable
28.8,65.5,592.2,98.8,1097.4,Uncomfortable
33.0,29.1,707.8,52.8,384.1,Uncomfortable
31.8,27.6,744.0,26.6,693.4,Uncomfortable
37.8,37.9,576.8,37.7,633.5,Uncomfortable
37.7,36.0,527.7,113.7,1042.8,Uncomfortable
37.9,39.9,255.5,11.2,1076.9,Uncomfortable
25.1,46.2,760.4,60.7,508.6,Uncomfortable
27.9,43.2,528.7,119.6,1000.5,Uncomfortable
32.0,72.7,338.0,35.5,1369.2,Uncomfortable
32.2,41.7,627.5,12.8,663.9,Uncomfortable
20.8,55.9,615.7,90.8,1148.9,Uncomfortable
37.3,46.4,155.2,51.7,1093.5,Uncomfortable
22.6,65.4,342.0,85.2,676.0,Uncomfortable
23.1,41.2,270.8,100.8,797.1,Comfortable
28.7,49.7,154.0,55.3,1110.6,Uncomfortable
24.7,62.2,435.7,76.5,637.7,Uncomfortable
37.9,64.2,604.5,96.1,627.8,Uncomfortable
24.2,68.1,205.2,13.8,822.4,Uncomfortable
37.0,74.7,109.8,73.6,634.9,Uncomfortable
36.3,33.1,703.3,63.2,1235.3,Uncomfortable
20.6,28.9,400.7,96.5,1342.2,Uncomfortable
23.4,63.8,390.4,31.1,802.9,Uncomfortable
32.5,36.5,135.9,119.4,770.3,Uncomfortable
31.3,46.0,706.6,100.1,684.9,Uncomfortable
34.0,39.5,532.0,121.3,489.5,Uncomfortable
33.3,38.6,344.9,148.2,718.2,Uncomfortable
28.3,63.5,195.6,84.8,1352.0,Uncomfortable
27.8,32.1,528.5,53.4,1180.8,Uncomfortable
18.2,63.5,700.4,68.4,460.4,Uncomfortable
30.0,51.9,395.1,74.0,1248.5,Uncomfortable
34.5,50.8,556.6,58.1,1073.2,Uncomfortable
34.6,73.2,300.3,145.2,1008.2,Uncomfortable
27.9,52.1,111.0,8.6,577.0,Comfortable
24.2,40.6,516.8,122.7,652.4,Uncomfortable
34.1,71.6,679.6,84.0,594.7,Uncomfortable
23.5,38.4,602.6,2.1,1191.8,Uncomfortable
18.8,56.2,786.6,96.2,1360.0,Uncomfortable
32.0,65.4,493.5,126.0,355.5,Uncomfortable
19.9,67.9,323.9,32.5,475.0,Uncomfortable
25.7,39.2,717.8,137.4,966.5,Uncomfortable
20.5,68.7,127.5,102.3,685.7,Uncomfortable
33.3,45.1,731.7,106.5,1391.0,Uncomfortable
30.6,48.6,753.1,75.1,1126.6,Uncomfortable
18.7,61.6,164.7,143.3,1306.1,Uncomfortable
30.7,32.8,767.8,61.7,1164.4,Uncomfortable
33.6,32.3,411.0,50.2,384.1,Uncomfortable
25.6,53.4,457.8,116.9,936.3,Uncomfortable
26.9,40.2,331.9,145.5,1271.5,Uncomfortable
28.4,65.7,147.6,2.2,732.2,Uncomfortable
22.5,32.0,392.0,45.9,840.0,Comfortable
32.6,30.5,189.0,80.3,653.8,Uncomfortable
24.6,39.6,179.9,34.3,849.8,Comfortable
30.4,29.8,201.4,111.2,1259.5,Uncomfortable
31.9,70.0,299.9,33.4,358.1,Uncomfortable
29.7,33.3,299.6,65.0,938.5,Uncomfortable
26.7,35.0,108.3,77.1,355.8,Uncomfortable
28.2,66.3,354.8,141.9,801.6,Uncomfortable
35.3,43.9,408.0,13.3,363.5,Comfortable
22.8,66.0,754.7,70.8,1030.3,Uncomfortable
30.5,68.9,223.3,130.6,1196.7,Uncomfortable
20.1,26.0,167.1,130.6,1336.1,Uncomfortable
29.3,29.2,454.5,122.1,514.2,Uncomfortable
18.4,31.3,788.2,120.5,987.8,Uncomfortable
36.4,70.5,238.2,6.6,1250.9,Uncomfortable
28.4,63.6,676.3,87.9,1191.7,Uncomfortable
30.0,39.0,491.8,92.3,469.2,Uncomfortable
18.8,64.5,169.4,82.3,1039.0,Uncomfortable
26.0,73.8,675.2,141.6,450.7,Uncomfortable
24.6,53.8,320.7,44.0,1003.5,Comfortable
26.4,61.9,512.0,37.6,383.2,Uncomfortable
31.9,73.8,797.3,21.0,699.3,Uncomfortable
29.3,42.3,662.8,15.8,1216.7,Uncomfortable
19.4,67.9,483.6,28.8,1385.7,Uncomfortable
19.8,49.7,505.7,117.5,1030.2,Uncomfortable
36.1,47.0,449.2,100.2,1251.2,Uncomfortable
23.3,70.8,718.8,56.7,468.4,Uncomfortable
21.6,35.3,551.0,8.2,1258.9,Uncomfortable
18.8,28.3,580.6,61.1,388.5,Uncomfortable
28.0,29.3,452.5,142.3,450.4,Uncomfortable
22.1,51.8,687.7,64.8,682.8,Uncomfortable
34.6,34.5,769.1,48.8,1272.4,Uncomfortable
37.7,56.0,468.1,129.3,1112.4,Uncomfortable
25.9,52.4,244.4,148.3,464.9,Comfortable
26.8,52.9,584.3,47.0,416.2,Uncomfortable
26.1,73.2,106.7,110.3,686.0,Uncomfortable
26.5,69.7,498.4,132.9,1226.3,Uncomfortable
27.8,55.0,403.5,80.6,1154.3,Uncomfortable
27.1,74.4,793.8,45.8,620.8,Uncomfortable
22.8,34.9,481.4,79.7,875.5,Uncomfortable
34.1,69.8,139.2,149.6,1097.1,Uncomfortable
29.3,31.1,384.3,77.1,1082.4,Uncomfortable
19.0,40.8,768.4,65.2,1079.0,Uncomfortable
30.9,45.0,473.7,140.5,1008.8,Uncomfortable
37.4,30.5,237.0,24.2,658.4,Comfortable
31.9,39.3,517.3,119.8,846.7,Uncomfortable
18.5,56.9,295.1,2.2,1275.3,Uncomfortable
33.9,46.2,642.5,3.4,434.9,Uncomfortable
23.0,71.9,710.4,33.0,706.0,Comfortable
32.5,40.2,391.1,46.1,585.6,Comfortable
19.9,32.5,600.6,121.9,526.4,Uncomfortable
31.0,50.9,326.2,77.8,864.7,Uncomfortable
28.8,27.7,687.8,6.3,701.7,Uncomfortable
30.3,61.5,567.4,140.9,622.2,Uncomfortable
20.6,74.3,151.9,64.1,1197.1,Uncomfortable
21.8,53.1,153.6,90.1,1122.1,Uncomfortable
28.4,59.7,704.0,137.0,1278.5,Uncomfortable
22.2,33.8,784.2,28.1,1362.6,Uncomfortable
36.7,31.7,183.0,39.5,823.9,Uncomfortable
36.7,29.3,232.4,26.0,455.2,Uncomfortable
34.8,50.4,294.6,55.8,680.8,Uncomfortable
36.5,67.5,103.1,97.2,928.3,Uncomfortable
31.7,29.0,521.8,121.9,963.4,Uncomfortable
27.1,58.8,382.3,3.8,879.1,Uncomfortable
19.3,34.4,265.7,101.0,1097.0,Uncomfortable
29.2,61.5,263.5,37.9,904.6,Uncomfortable
35.3,29.4,271.8,145.3,547.2,Uncomfortable
31.0,73.8,552.8,46.8,671.3,Uncomfortable
32.3,59.6,337.7,142.0,895.1,Uncomfortable
37.3,68.2,119.4,29.5,771.4,Uncomfortable
32.1,46.1,158.6,10.4,766.8,Comfortable
27.0,63.3,669.7,98.7,1034.0,Uncomfortable
21.7,65.2,496.7,140.6,463.5,Uncomfortable
19.8,36.7,691.8,81.7,464.1,Uncomfortable
20.4,62.0,635.5,32.2,1085.2,Uncomfortable
24.4,51.5,199.9,53.7,1190.1,Uncomfortable
34.8,41.3,512.7,59.5,1097.9,Uncomfortable
31.3,25.3,125.7,57.7,936.0,Uncomfortable
23.8,63.4,354.7,72.1,536.1,Uncomfortable
35.2,44.0,379.8,97.9,1214.8,Uncomfortable
36.1,37.0,657.8,99.3,1219.9,Uncomfortable
18.4,41.5,762.9,96.8,887.0,Uncomfortable
23.0,51.8,701.2,128.0,492.5,Uncomfortable
31.8,44.1,484.9,126.1,885.7,Uncomfortable
23.0,74.5,422.6,147.4,859.1,Uncomfortable
25.2,71.1,575.2,56.8,730.8,Uncomfortable
35.7,26.0,519.1,92.9,921.0,Uncomfortable
26.8,33.8,634.5,84.7,1233.5,Uncomfortable
18.9,56.9,769.5,68.6,1159.5,Uncomfortable
24.0,59.4,422.8,77.6,1030.0,Uncomfortable
33.8,30.6,580.8,131.2,406.5,Uncomfortable
19.3,29.9,104.2,55.5,1061.6,Uncomfortable
21.5,29.5,163.6,125.5,1383.9,Uncomfortable
22.9,68.4,367.8,48.6,680.0,Comfortable
27.3,46.9,162.0,119.4,781.2,Uncomfortable
33.1,74.2,603.6,104.5,628.5,Uncomfortable
28.9,37.0,758.4,45.6,731.7,Uncomfortable
31.9,54.4,492.8,31.6,992.2,Uncomfortable
33.1,30.3,308.3,63.2,957.4,Uncomfortable
28.6,64.7,665.6,76.3,631.2,Uncomfortable
22.9,35.4,248.0,113.1,1365.1,Uncomfortable
18.6,74.6,209.8,34.1,1225.5,Uncomfortable
25.3,73.4,404.8,115.7,375.6,Uncomfortable
31.7,28.3,424.4,108.4,956.7,Uncomfortable
23.6,45.5,736.9,126.7,1300.1,Uncomfortable
36.2,51.7,133.9,19.2,504.4,Comfortable
34.5,59.0,647.5,39.4,1037.9,Uncomfortable
33.9,69.2,107.1,142.5,1397.7,Uncomfortable
34.9,46.4,327.2,67.1,1092.4,Uncomfortable
28.6,31.3,777.5,117.3,1290.1,Uncomfortable
24.2,44.3,227.4,119.2,934.5,Uncomfortable
31.1,28.2,550.5,76.1,1015.6,Uncomfortable
19.5,26.5,455.6,102.0,1103.5,Uncomfortable
20.8,28.4,179.4,110.3,459.4,Uncomfortable
24.4,43.9,472.6,84.4,425.2,Comfortable
33.4,57.5,117.5,83.8,740.0,Uncomfortable
18.6,65.1,148.8,20.2,1297.2,Uncomfortable
22.0,45.8,102.5,16.0,618.3,Comfortable
28.0,60.7,173.3,139.9,600.2,Uncomfortable
37.3,72.8,357.2,105.2,1388.2,Uncomfortable
24.7,67.3,586.8,129.2,1385.3,Uncomfortable
35.3,68.8,468.9,68.7,539.5,Uncomfortable
28.3,44.6,293.2,130.0,896.0,Uncomfortable
23.4,39.9,685.9,120.3,587.0,Uncomfortable
34.0,49.9,366.2,90.1,529.5,Uncomfortable
30.2,72.6,623.3,63.1,1264.3,Uncomfortable
25.8,49.6,665.2,145.7,1327.7,Uncomfortable
36.0,25.6,474.1,33.9,366.5,Uncomfortable
33.1,58.4,131.6,19.7,365.4,Comfortable
36.9,60.4,595.2,52.9,1134.9,Uncomfortable
37.5,54.9,591.7,15.6,1393.1,Uncomfortable
34.3,41.3,738.4,131.7,750.2,Uncomfortable
32.4,67.1,313.9,24.9,663.1,Uncomfortable
30.5,47.7,379.9,140.8,910.5,Uncomfortable
30.6,64.4,339.1,120.6,836.0,Uncomfortable
36.9,49.5,382.4,37.6,928.1,Uncomfortable
28.9,38.5,213.1,121.1,1221.6,Uncomfortable
24.0,53.9,546.6,25.9,1088.9,Uncomfortable
32.9,30.7,442.7,75.5,1029.3,Uncomfortable
36.6,46.6,694.9,29.2,1190.3,Uncomfortable
20.3,73.4,275.8,140.7,1221.5,Uncomfortable
32.8,72.2,631.7,11.5,396.0,Uncomfortable
30.3,53.6,367.2,36.0,803.1,Uncomfortable
36.8,30.1,615.2,53.9,744.2,Uncomfortable
32.7,30.2,705.2,24.8,684.2,Uncomfortable
37.8,67.6,653.0,139.6,1128.0,Uncomfortable
30.4,71.7,739.9,127.0,1214.3,Uncomfortable
22.2,35.5,321.9,106.5,398.6,Comfortable
37.1,51.2,108.9,127.1,942.1,Uncomfortable
