room_temperature,room_humidity,lighting_intensity,room_air_quality,room_CO2,comfort_label
28.0,67.6,460.7,112.4,944.9,Uncomfortable
24.6,42.2,329.1,155.8,357.5,Uncomfortable
33.0,54.2,635.6,60.7,613.9,Uncomfortable
24.5,45.8,234.1,12.3,633.2,Comfortable
28.2,55.8,773.3,124.6,360.0,Uncomfortable
34.6,90.8,385.0,108.7,367.0,Uncomfortable
28.4,57.3,674.5,11.1,368.3,Comfortable
23.9,54.1,572.8,180.3,1205.1,Uncomfortable
19.9,68.4,602.8,80.3,547.2,Uncomfortable
26.1,48.1,290.4,119.8,365.0,Uncomfortable
31.3,83.4,526.4,41.7,517.2,Uncomfortable
30.5,53.3,576.3,123.0,401.9,Uncomfortable
21.3,44.0,698.0,75.6,339.4,Uncomfortable
30.0,50.1,705.9,30.3,758.2,Comfortable
26.1,27.8,831.3,9.1,386.3,Uncomfortable
25.6,25.9,390.1,21.2,509.7,Uncomfortable
26.4,66.6,990.7,72.7,1107.3,Uncomfortable
24.7,44.9,223.3,89.2,343.2,Uncomfortable
28.6,51.2,876.3,116.2,1321.6,Uncomfortable
28.1,32.9,340.3,72.8,1245.2,Uncomfortable
22.5,74.0,497.6,49.8,632.2,Uncomfortable
27.8,59.0,1039.7,140.8,939.5,Uncomfortable
29.6,36.6,560.6,93.7,450.9,Uncomfortable
23.8,33.0,515.3,62.1,801.3,Uncomfortable
22.4,26.7,921.7,82.7,909.8,Uncomfortable
30.2,37.0,570.2,25.5,536.4,Uncomfortable
32.2,62.7,598.5,68.7,1119.8,Uncomfortable
27.8,57.0,137.4,61.2,989.3,Uncomfortable
30.5,68.5,246.9,46.0,1117.6,Uncomfortable
27.6,73.6,467.0,48.6,829.9,Uncomfortable
32.7,42.8,643.2,70.4,1037.2,Uncomfortable
28.3,48.7,614.3,67.0,493.7,Comfortable
29.4,52.8,618.4,75.4,353.7,Comfortable
25.4,81.9,747.8,9.4,601.0,Uncomfortable
32.5,42.8,482.2,39.7,443.6,Uncomfortable
26.6,63.3,186.3,8.3,1297.6,Uncomfortable
24.7,37.2,509.2,73.0,1239.6,Uncomfortable
22.0,68.0,60.0,145.2,1023.5,Uncomfortable
21.6,56.5,122.1,82.1,1443.2,Uncomfortable
18.1,75.4,1113.1,36.1,364.7,Uncomfortable
28.9,37.8,913.5,47.4,975.9,Uncomfortable
32.8,57.9,1110.0,10.6,433.0,Uncomfortable
32.2,62.9,1129.4,10.6,785.0,Uncomfortable
32.5,47.8,693.7,61.9,1271.2,Uncomfortable
28.0,51.1,482.3,53.5,369.5,Comfortable
30.3,62.7,50.8,25.9,776.3,Uncomfortable
29.6,63.5,54.5,60.5,779.5,Uncomfortable
20.9,52.3,547.4,61.3,554.4,Uncomfortable
33.2,38.4,804.0,86.4,1043.3,Uncomfortable
27.6,52.7,928.0,68.0,360.1,Uncomfortable
22.9,62.2,681.2,26.5,810.7,Comfortable
21.7,79.7,643.5,42.8,340.5,Uncomfortable
27.8,63.8,342.6,61.4,342.6,Comfortable
23.7,68.7,380.7,28.6,975.4,Comfortable
30.6,66.6,301.7,81.6,436.7,Uncomfortable
26.2,76.6,332.0,45.9,735.2,Uncomfortable
28.7,82.2,627.9,59.7,395.8,Uncomfortable
23.8,67.3,578.5,68.2,668.4,Comfortable
24.7,81.3,178.5,113.1,1117.1,Uncomfortable
31.3,66.1,592.7,158.0,838.2,Uncomfortable
28.5,43.6,651.8,94.5,645.7,Uncomfortable
28.7,59.2,810.5,122.4,755.8,Uncomfortable
23.4,67.9,357.7,91.5,739.4,Uncomfortable
30.6,57.1,432.6,76.6,387.0,Uncomfortable
19.5,48.8,237.1,46.5,1300.6,Uncomfortable
22.2,78.0,470.7,45.7,491.2,Uncomfortable
26.3,67.4,852.5,118.5,787.7,Uncomfortable
18.2,58.3,739.1,110.9,330.8,Uncomfortable
22.5,50.7,160.5,46.7,393.9,Uncomfortable
24.2,74.7,577.7,65.6,1250.0,Uncomfortable
31.9,46.5,557.6,79.6,1087.3,Uncomfortable
21.7,48.2,422.3,82.4,769.1,Uncomfortable
29.8,25.8,192.7,29.8,659.1,Uncomfortable
28.0,56.4,317.7,50.6,410.1,Comfortable
27.7,57.0,732.1,11.8,353.6,Comfortable
31.0,48.3,164.0,44.9,453.0,Uncomfortable
27.4,42.0,556.9,138.1,536.6,Uncomfortable
23.8,61.6,40.8,158.1,1000.1,Uncomfortable
25.3,32.7,536.2,154.2,1006.3,Uncomfortable
24.0,77.6,279.9,69.7,357.1,Uncomfortable
32.9,73.6,305.5,49.5,1025.7,Uncomfortable
24.3,55.4,282.5,78.6,483.5,Comfortable
27.6,57.9,328.4,93.0,947.2,Uncomfortable
19.9,53.9,806.8,90.1,554.3,Uncomfortable
27.0,65.4,226.0,80.5,793.1,Uncomfortable
23.4,25.3,218.2,101.6,663.5,Uncomfortable
31.5,39.7,59.6,57.4,529.9,Uncomfortable
24.8,63.2,348.9,77.7,410.5,Comfortable
23.6,70.0,614.8,79.3,837.6,Uncomfortable
26.0,24.2,50.3,147.2,444.4,Uncomfortable
25.9,63.5,239.2,11.0,441.2,Comfortable
23.7,34.8,368.4,70.8,928.7,Uncomfortable
18.5,80.8,447.2,96.3,557.9,Uncomfortable
23.3,59.8,447.0,119.1,443.2,Uncomfortable
27.7,52.1,253.1,59.0,443.2,Comfortable
29.5,67.4,737.1,74.1,337.6,Comfortable
23.8,47.3,660.7,58.2,576.8,Comfortable
29.3,43.2,508.6,79.2,481.1,Comfortable
23.3,83.8,131.4,61.4,751.9,Uncomfortable
24.5,60.3,723.9,51.6,695.9,Comfortable
20.5,26.0,420.2,57.1,1015.3,Uncomfortable
25.8,73.7,709.7,31.3,663.9,Uncomfortable
24.9,60.3,465.0,53.1,411.0,Comfortable
25.0,48.4,547.6,73.5,370.0,Comfortable
31.5,44.7,511.9,104.2,698.3,Uncomfortable
34.0,80.4,449.7,44.6,930.8,Uncomfortable
22.1,67.9,556.8,121.2,388.0,Uncomfortable
30.0,25.6,193.7,137.4,715.6,Uncomfortable
25.2,66.1,614.0,17.4,714.4,Comfortable
23.7,55.8,350.4,35.6,775.0,Comfortable
30.9,50.9,350.2,47.3,572.2,Uncomfortable
32.6,62.7,436.0,94.9,937.1,Uncomfortable
23.2,50.2,268.6,63.1,369.8,Comfortable
28.8,56.3,451.9,105.4,1012.1,Uncomfortable
24.1,67.2,467.8,9.4,466.4,Comfortable
22.5,40.0,220.4,49.7,854.2,Comfortable
22.2,53.6,473.7,60.2,461.0,Comfortable
29.7,24.0,569.7,65.8,715.9,Uncomfortable
29.9,40.7,508.9,14.6,1139.1,Uncomfortable
25.9,71.8,797.9,103.7,874.2,Uncomfortable
28.8,67.8,141.7,54.9,532.1,Uncomfortable
20.6,73.2,624.9,57.7,1390.4,Uncomfortable
30.6,80.3,961.5,70.2,1051.0,Uncomfortable
24.3,48.7,322.2,9.1,608.4,Comfortable
25.4,54.4,468.0,93.0,506.4,Uncomfortable
33.4,72.3,566.6,133.6,366.8,Uncomfortable
25.9,41.5,432.4,79.1,821.3,Uncomfortable
23.3,43.5,563.0,11.4,868.5,Comfortable
27.3,67.6,462.1,19.1,638.1,Comfortable
28.6,86.4,281.5,18.1,598.8,Uncomfortable
28.4,74.8,562.8,18.0,620.1,Uncomfortable
22.3,67.8,228.0,83.9,331.5,Uncomfortable
24.0,59.9,376.4,77.6,823.9,Comfortable
25.6,31.1,731.5,155.5,888.6,Uncomfortable
25.1,61.8,575.8,80.0,831.7,Comfortable
20.3,46.2,341.4,123.6,946.8,Uncomfortable
27.3,57.3,829.9,156.3,1241.9,Uncomfortable
23.3,34.7,572.6,73.0,797.8,Uncomfortable
27.5,49.5,209.9,13.0,749.3,Comfortable
22.0,49.3,626.0,112.6,1140.8,Uncomfortable
31.6,79.7,525.6,90.2,1162.6,Uncomfortable
27.4,65.8,772.3,109.1,330.1,Uncomfortable
27.5,84.0,983.6,159.1,1254.9,Uncomfortable
28.7,54.2,256.5,67.3,490.2,Comfortable
24.4,50.5,516.9,69.7,1037.6,Uncomfortable
24.2,48.0,539.4,11.4,1147.1,Uncomfortable
28.7,51.7,666.7,124.7,358.1,Uncomfortable
27.5,59.2,503.4,76.0,417.5,Comfortable
23.1,37.8,221.7,79.6,616.3,Uncomfortable
24.1,45.2,434.7,46.8,1276.4,Uncomfortable
25.7,47.5,76.3,74.6,678.9,Uncomfortable
25.4,42.5,514.2,55.5,600.2,Comfortable
30.1,34.2,475.2,102.6,464.7,Uncomfortable
21.8,63.6,152.6,16.3,781.5,Uncomfortable
27.7,46.1,461.6,110.8,816.7,Uncomfortable
28.7,47.3,533.2,107.6,463.9,Uncomfortable
29.1,69.1,781.6,155.1,502.8,Uncomfortable
27.0,46.3,523.5,45.1,850.2,Comfortable
30.8,90.1,424.5,74.4,617.9,Uncomfortable
22.3,55.1,1190.5,168.9,852.4,Uncomfortable
29.7,66.6,760.7,56.7,875.7,Comfortable
25.8,54.0,438.8,56.7,368.4,Comfortable
29.7,78.1,560.6,27.5,670.4,Uncomfortable
30.6,33.6,392.1,42.2,1389.3,Uncomfortable
29.2,38.5,1149.0,65.3,846.0,Uncomfortable
26.7,62.7,438.4,59.3,859.4,Comfortable
26.7,44.3,645.0,56.0,927.9,Comfortable
26.6,36.5,340.5,58.4,987.4,Comfortable
29.1,34.2,500.0,9.0,712.8,Uncomfortable
30.0,41.3,47.4,92.7,375.0,Uncomfortable
32.4,36.2,501.7,44.9,744.6,Uncomfortable
25.9,84.1,645.7,10.7,506.0,Uncomfortable
34.4,51.3,284.1,8.6,1110.3,Uncomfortable
27.2,45.9,697.0,57.5,1397.5,Uncomfortable
25.1,46.5,727.1,56.6,409.9,Comfortable
31.2,38.8,500.5,17.8,1229.1,Uncomfortable
19.0,77.2,715.8,89.9,712.1,Uncomfortable
25.8,56.0,912.1,19.7,347.6,Uncomfortable
24.0,54.0,551.3,81.2,447.5,Comfortable
19.3,44.9,1011.9,99.3,866.6,Uncomfortable
29.9,50.1,40.8,82.5,347.0,Uncomfortable
19.3,56.5,697.9,79.8,878.4,Uncomfortable
25.7,78.6,507.6,23.4,481.7,Uncomfortable
19.0,72.5,627.9,64.3,985.3,Uncomfortable
26.8,58.7,717.7,75.7,849.3,Comfortable
27.9,52.1,432.8,47.3,365.4,Comfortable
29.3,66.4,290.0,64.8,821.7,Comfortable
32.1,47.8,307.4,66.9,1223.4,Uncomfortable
26.6,38.4,641.9,95.7,479.3,Uncomfortable
28.7,48.3,466.7,126.0,576.7,Uncomfortable
25.8,70.3,44.6,9.7,963.8,Uncomfortable
25.7,56.3,1192.3,84.9,908.1,Uncomfortable
27.0,41.7,698.9,95.3,808.5,Uncomfortable
18.2,61.6,1058.8,70.5,715.8,Uncomfortable
22.1,57.9,114.5,110.2,664.9,Uncomfortable
34.3,66.0,445.1,63.4,347.8,Uncomfortable
23.7,38.6,518.7,32.8,448.9,Comfortable
27.8,49.8,569.9,73.6,825.8,Comfortable
27.6,41.0,393.5,10.6,738.8,Comfortable
22.9,61.8,651.3,56.5,573.4,Comfortable
28.3,64.1,447.4,132.8,705.6,Uncomfortable
29.8,24.2,663.3,112.5,625.3,Uncomfortable
26.9,71.0,628.6,77.9,658.8,Uncomfortable
23.1,69.6,473.3,86.6,998.1,Uncomfortable
27.9,51.2,86.3,144.2,648.7,Uncomfortable
24.8,56.2,560.8,82.2,1139.5,Uncomfortable
34.2,34.3,103.8,33.2,396.6,Uncomfortable
23.6,73.5,812.4,63.3,853.8,Uncomfortable
23.9,40.0,722.8,76.6,813.7,Comfortable
20.6,53.1,613.7,19.1,1057.2,Uncomfortable
23.7,52.9,762.3,42.2,577.0,Comfortable
30.1,63.7,312.1,70.3,574.8,Comfortable
30.1,76.3,508.6,29.5,406.0,Uncomfortable
30.2,75.5,227.6,73.5,1249.8,Uncomfortable
24.1,58.2,697.1,78.6,359.0,Comfortable
31.8,45.2,822.3,60.5,737.9,Uncomfortable
27.1,49.6,838.1,69.1,644.0,Comfortable
29.1,79.1,508.4,83.0,1287.9,Uncomfortable
31.5,45.4,608.2,91.6,504.3,Uncomfortable
23.0,27.9,311.2,68.0,368.5,Uncomfortable
23.1,26.0,446.3,35.9,565.1,Uncomfortable
22.5,63.7,729.6,110.8,375.0,Uncomfortable
27.5,89.4,957.7,77.7,684.4,Uncomfortable
22.6,58.8,821.8,21.1,605.9,Comfortable
22.8,57.0,686.8,83.4,1060.1,Uncomfortable
21.9,71.2,348.3,142.8,681.5,Uncomfortable
21.8,73.3,443.1,79.3,916.3,Uncomfortable
25.5,69.0,642.7,45.3,356.1,Comfortable
26.4,41.2,464.1,142.8,352.2,Uncomfortable
29.8,57.8,378.3,70.3,538.6,Comfortable
27.4,48.7,621.5,126.7,535.6,Uncomfortable
23.8,80.9,569.6,15.6,341.9,Uncomfortable
28.6,44.8,309.0,51.3,1010.1,Comfortable
21.1,90.0,112.9,104.2,878.6,Uncomfortable
22.3,50.6,416.3,54.9,342.5,Comfortable
22.1,66.7,59.3,59.2,354.5,Uncomfortable
29.5,45.7,359.0,28.1,719.4,Comfortable
31.8,69.9,515.7,34.2,794.9,Uncomfortable
32.7,79.2,618.5,83.1,470.6,Uncomfortable
30.6,57.9,759.2,57.4,341.0,Uncomfortable
22.8,60.3,820.9,94.3,814.7,Uncomfortable
29.2,64.9,725.7,40.4,1000.3,Uncomfortable
29.9,52.8,72.3,40.3,584.3,Uncomfortable
25.9,36.8,805.9,128.6,1206.4,Uncomfortable
33.0,38.9,465.3,114.0,910.7,Uncomfortable
21.3,76.7,730.1,92.3,374.2,Uncomfortable
25.0,54.1,448.1,40.5,601.6,Comfortable
31.9,40.9,526.4,80.4,794.4,Uncomfortable
29.8,41.9,595.6,39.6,519.1,Comfortable
23.5,71.6,764.8,49.5,1242.1,Uncomfortable
28.1,30.3,257.0,8.2,514.1,Uncomfortable
29.5,78.3,542.8,44.1,354.2,Uncomfortable
20.4,62.7,83.1,41.7,872.9,Uncomfortable
27.3,66.0,427.0,114.7,350.7,Uncomfortable
28.1,52.6,181.4,61.2,727.1,Uncomfortable
26.8,76.7,253.5,78.6,569.9,Uncomfortable
33.9,58.9,1108.3,94.1,542.9,Uncomfortable
29.1,41.7,51.0,19.5,874.9,Uncomfortable
28.5,71.0,512.1,72.3,970.7,Uncomfortable
31.5,61.6,744.3,29.9,522.5,Uncomfortable
24.4,82.4,701.8,140.0,332.7,Uncomfortable
28.7,57.6,848.2,54.0,368.8,Comfortable
25.8,64.9,529.0,64.9,711.9,Comfortable
27.2,40.1,653.7,92.3,1304.8,Uncomfortable
31.9,47.8,870.1,90.5,750.7,Uncomfortable
26.4,46.5,603.6,76.5,575.5,Comfortable
23.3,41.1,741.2,106.5,971.0,Uncomfortable
30.6,64.6,803.1,138.2,919.0,Uncomfortable
31.3,50.5,506.8,36.2,664.7,Uncomfortable
22.8,47.9,755.2,50.1,1088.2,Uncomfortable
28.5,42.1,324.0,42.3,465.1,Comfortable
21.0,76.6,154.5,122.5,727.5,Uncomfortable
22.5,39.3,133.2,62.2,1132.7,Uncomfortable
24.2,83.2,579.6,89.0,1117.1,Uncomfortable
28.2,42.9,376.4,86.5,1169.0,Uncomfortable
23.2,60.3,1085.6,71.1,1037.9,Uncomfortable
28.0,53.0,503.1,92.9,494.3,Uncomfortable
24.4,51.7,509.8,125.6,646.7,Uncomfortable
26.8,45.4,661.3,71.9,1091.6,Uncomfortable
32.7,63.6,940.0,45.3,883.4,Uncomfortable
28.8,56.0,639.3,98.1,694.5,Uncomfortable
21.6,70.5,44.6,137.6,917.3,Uncomfortable
27.7,71.0,623.0,26.5,426.5,Uncomfortable
31.6,52.7,279.3,23.5,620.2,Uncomfortable
25.8,39.3,889.9,75.5,336.6,Comfortable
33.4,33.0,543.0,88.3,863.6,Uncomfortable
25.7,45.0,231.3,50.6,838.9,Comfortable
30.1,59.5,827.4,94.0,565.4,Uncomfortable
26.8,50.6,874.6,13.0,1157.1,Uncomfortable
31.2,69.2,979.1,110.5,430.2,Uncomfortable
28.6,33.7,115.5,49.4,685.1,Uncomfortable
26.4,38.8,516.0,56.3,951.2,Comfortable
25.9,68.0,230.5,118.6,710.4,Uncomfortable
27.1,84.3,506.7,43.9,415.9,Uncomfortable
27.0,37.9,827.6,116.8,388.2,Uncomfortable
31.1,68.2,478.3,69.2,346.2,Uncomfortable
28.8,42.0,723.0,56.6,1268.4,Uncomfortable
30.7,44.8,422.4,55.0,657.7,Uncomfortable
24.2,68.1,748.5,69.9,1158.6,Uncomfortable
33.7,63.3,923.7,104.6,781.3,Uncomfortable
27.8,66.8,610.2,8.9,1058.1,Uncomfortable
28.2,57.0,700.6,88.4,630.0,Uncomfortable
34.5,44.6,953.8,61.7,849.4,Uncomfortable
19.7,47.8,633.7,46.3,851.7,Uncomfortable
34.9,25.6,292.6,34.8,701.3,Uncomfortable
25.3,76.2,634.0,66.5,637.3,Uncomfortable
29.6,81.0,502.4,49.5,943.2,Uncomfortable
28.2,47.6,537.7,104.3,1305.5,Uncomfortable
25.1,79.5,432.3,128.2,545.8,Uncomfortable
22.6,66.1,604.5,95.7,1088.6,Uncomfortable
23.1,70.5,1112.6,64.6,811.0,Uncomfortable
34.4,25.4,261.0,59.2,658.9,Uncomfortable
24.0,49.1,426.0,96.8,743.7,Uncomfortable
23.7,67.1,566.1,83.9,841.5,Uncomfortable
25.3,35.3,660.8,108.9,334.5,Uncomfortable
24.6,77.4,690.0,120.3,811.8,Uncomfortable
36.9,81.8,852.5,31.3,342.8,Uncomfortable
27.8,83.5,522.8,11.6,345.2,Uncomfortable
27.9,50.9,315.8,30.2,882.5,Comfortable
33.8,47.1,471.9,55.9,931.4,Uncomfortable
26.7,63.6,441.2,34.1,735.9,Comfortable
30.8,51.5,961.4,87.8,332.9,Uncomfortable
26.1,53.6,531.5,126.8,615.0,Uncomfortable
22.6,60.4,671.8,53.8,748.8,Comfortable
34.5,59.5,371.9,66.6,774.4,Uncomfortable
31.6,58.9,686.5,95.9,857.7,Uncomfortable
26.4,84.6,345.2,41.7,684.1,Uncomfortable
28.2,68.9,1198.2,143.7,367.6,Uncomfortable
27.2,54.1,254.6,10.1,706.8,Comfortable
28.1,59.8,47.1,56.7,869.3,Uncomfortable
28.3,35.2,889.1,60.3,810.5,Comfortable
26.7,57.8,50.5,86.1,735.4,Uncomfortable
27.5,41.6,731.7,109.4,344.5,Uncomfortable
28.4,77.7,207.2,28.8,367.3,Uncomfortable
25.7,55.6,592.6,87.4,354.2,Uncomfortable
22.5,53.1,659.4,11.3,333.1,Comfortable
29.4,61.7,735.3,102.6,434.2,Uncomfortable
21.5,63.6,451.4,65.4,873.2,Uncomfortable
28.3,54.1,830.0,20.7,544.1,Comfortable
29.8,44.6,111.2,87.7,454.5,Uncomfortable
23.0,77.5,814.3,39.5,493.8,Uncomfortable
34.4,61.5,640.0,25.1,1126.9,Uncomfortable
29.4,68.1,581.6,155.2,1450.0,Uncomfortable
21.3,88.5,459.9,107.6,638.9,Uncomfortable
25.4,41.1,523.6,75.9,696.3,Comfortable
32.5,50.4,617.4,8.7,751.9,Uncomfortable
23.6,27.9,1205.5,82.2,745.6,Uncomfortable
22.3,78.4,532.2,16.4,573.6,Uncomfortable
32.9,65.1,197.4,40.6,665.4,Uncomfortable
26.7,64.7,452.5,89.8,944.2,Uncomfortable
30.4,56.1,938.6,23.1,1067.7,Uncomfortable
40.1,60.7,359.1,55.6,862.2,Uncomfortable
23.5,47.2,655.4,139.7,641.2,Uncomfortable
24.2,45.0,474.4,62.3,883.6,Comfortable
23.1,61.2,259.3,62.1,368.4,Comfortable
20.3,78.6,823.0,39.6,1167.6,Uncomfortable
27.7,81.2,379.7,95.2,1484.1,Uncomfortable
25.6,51.5,185.0,82.6,740.2,Uncomfortable
22.9,45.8,708.9,81.3,659.3,Uncomfortable
28.0,43.6,626.1,108.6,1243.5,Uncomfortable
23.0,53.8,664.7,68.6,902.5,Comfortable
31.6,59.6,401.2,139.6,1086.2,Uncomfortable
26.8,52.4,690.3,51.5,392.0,Comfortable
24.5,64.6,638.5,65.1,785.4,Comfortable
24.7,54.9,675.8,60.3,436.1,Comfortable
23.2,57.5,466.5,130.6,489.3,Uncomfortable
34.6,40.7,627.5,14.2,470.6,Uncomfortable
27.6,69.0,52.7,12.0,475.8,Uncomfortable
32.1,85.5,186.8,14.4,693.7,Uncomfortable
25.8,53.9,363.2,38.9,352.2,Comfortable
21.3,75.7,534.5,104.2,1253.0,Uncomfortable
30.4,71.5,668.2,92.1,1190.7,Uncomfortable
28.4,58.1,253.1,70.5,965.9,Comfortable
28.4,66.2,262.9,21.3,461.7,Comfortable
27.9,63.2,252.4,107.0,354.1,Uncomfortable
26.6,76.5,828.6,97.4,656.5,Uncomfortable
27.1,47.5,180.7,76.2,476.4,Uncomfortable
28.1,78.4,836.9,112.2,1002.8,Uncomfortable
17.9,25.4,521.6,89.6,1189.2,Uncomfortable
37.8,53.7,676.5,48.7,660.2,Uncomfortable
20.1,70.3,413.3,91.8,341.0,Uncomfortable
29.4,65.5,626.6,73.9,520.1,Comfortable
32.6,65.6,827.4,107.8,567.0,Uncomfortable
22.2,39.2,610.6,54.8,650.1,Comfortable
28.7,74.9,487.2,42.8,614.5,Uncomfortable
24.3,39.2,914.9,91.2,1115.3,Uncomfortable
30.3,46.5,521.2,26.2,800.9,Comfortable
29.3,39.0,657.9,11.6,670.5,Comfortable
31.1,84.2,439.4,125.5,1168.5,Uncomfortable
24.5,55.0,442.0,99.0,474.3,Uncomfortable
29.6,63.2,826.0,9.6,408.2,Comfortable
22.2,30.5,679.2,46.9,1151.8,Uncomfortable
27.1,27.6,229.2,108.3,1000.0,Uncomfortable
24.0,48.9,707.4,49.4,455.0,Comfortable
26.6,46.4,138.1,70.9,879.0,Uncomfortable
26.9,67.4,522.0,84.3,721.6,Uncomfortable
21.4,24.2,677.2,40.1,341.1,Uncomfortable
27.9,42.7,920.3,100.9,1003.6,Uncomfortable
22.7,46.6,620.6,27.7,589.2,Comfortable
25.7,40.1,375.0,92.3,542.5,Uncomfortable
32.1,46.3,660.3,51.9,619.7,Uncomfortable
30.1,44.7,327.9,58.7,803.4,Uncomfortable
25.1,61.5,422.2,49.0,1054.7,Uncomfortable
26.1,54.1,359.3,67.1,986.8,Comfortable
31.0,54.1,135.6,88.2,677.9,Uncomfortable
25.7,71.6,690.6,49.8,1205.3,Uncomfortable
28.6,60.4,135.2,84.6,495.5,Uncomfortable
28.5,55.3,477.7,115.3,927.0,Uncomfortable
34.3,33.4,663.6,43.9,882.7,Uncomfortable
23.7,49.8,342.0,136.2,811.3,Uncomfortable
29.8,40.8,990.4,10.9,351.9,Uncomfortable
23.9,63.3,304.8,66.2,706.9,Comfortable
29.6,71.5,690.3,48.2,375.8,Uncomfortable
28.5,77.2,593.0,60.5,353.1,Uncomfortable
26.1,48.9,334.0,23.9,383.8,Comfortable
32.0,53.8,416.2,41.2,362.4,Uncomfortable
23.5,65.1,271.5,67.5,474.7,Comfortable
29.7,60.9,144.6,100.0,814.9,Uncomfortable
26.1,70.9,598.0,99.9,361.8,Uncomfortable
32.7,61.5,489.1,87.0,807.2,Uncomfortable
22.5,67.0,448.3,66.0,615.8,Comfortable
22.9,56.4,336.0,88.1,414.6,Uncomfortable
21.3,41.7,149.1,10.0,567.9,Uncomfortable
36.8,44.0,492.5,10.7,544.3,Uncomfortable
26.5,60.6,324.7,76.4,485.4,Comfortable
23.6,54.4,265.4,129.0,946.6,Uncomfortable
28.6,45.3,683.7,135.2,927.6,Uncomfortable
29.2,40.8,106.3,43.1,573.6,Uncomfortable
25.5,48.5,324.7,37.2,363.4,Comfortable
25.5,89.8,194.4,119.6,611.0,Uncomfortable
21.6,29.6,386.8,43.9,1156.0,Uncomfortable
19.8,42.2,616.5,33.7,1013.7,Uncomfortable
29.9,32.1,376.2,8.3,363.4,Uncomfortable
28.7,66.8,680.8,110.8,1002.3,Uncomfortable
24.0,66.4,574.1,96.1,650.1,Uncomfortable
23.7,74.1,694.4,9.8,337.4,Uncomfortable
20.5,72.5,741.5,91.2,754.3,Uncomfortable
27.1,52.3,959.3,42.5,975.7,Uncomfortable
20.8,66.2,168.2,74.9,658.0,Uncomfortable
31.6,75.6,447.0,103.6,814.5,Uncomfortable
31.8,41.9,128.8,143.8,623.4,Uncomfortable
37.5,59.0,143.0,141.5,839.1,Uncomfortable
29.5,64.0,501.8,67.4,505.2,Comfortable
24.0,49.3,782.8,135.5,419.4,Uncomfortable
24.2,58.0,646.5,14.4,883.2,Comfortable
23.8,62.6,472.7,33.2,654.6,Comfortable
28.5,72.0,494.0,71.0,731.1,Uncomfortable
28.8,70.7,494.4,75.3,761.0,Uncomfortable
31.3,82.7,761.1,23.9,737.2,Uncomfortable
23.2,60.6,685.5,93.8,369.6,Uncomfortable
18.2,58.1,839.8,85.1,484.3,Uncomfortable
28.8,59.9,144.0,40.0,1148.7,Uncomfortable
29.3,62.1,771.1,58.9,1052.5,Uncomfortable
24.8,85.1,572.4,71.5,524.6,Uncomfortable
28.7,54.9,245.9,59.8,813.5,Comfortable
24.2,53.4,498.2,54.7,688.9,Comfortable
31.9,89.9,819.6,14.9,585.1,Uncomfortable
26.4,70.0,372.1,57.1,528.0,Uncomfortable
24.6,82.5,680.2,43.7,1090.6,Uncomfortable
30.1,47.9,591.6,152.3,1079.3,Uncomfortable
