room_temperature,room_humidity,lighting_intensity,room_air_quality,room_CO2,comfort_label
25.4,73.0,145.8,118.5,489.5,Uncomfortable
18.2,72.8,292.6,141.7,656.8,Uncomfortable
28.6,31.4,269.9,18.7,1156.8,Uncomfortable
37.2,53.7,681.2,65.9,1203.4,Uncomfortable
33.8,36.7,564.8,66.2,371.2,Uncomfortable
32.7,62.4,113.3,80.5,810.9,Uncomfortable
21.3,58.6,722.0,142.6,583.2,Uncomfortable
35.1,28.9,744.6,74.3,953.1,Uncomfortable
21.6,29.0,381.1,93.2,978.5,Uncomfortable
30.4,66.5,579.9,113.2,523.6,Uncomfortable
27.1,69.8,218.3,98.0,750.6,Uncomfortable
33.2,44.0,124.2,70.8,402.7,Uncomfortable
21.0,61.0,711.4,93.1,1128.5,Uncomfortable
37.8,62.6,587.5,101.6,1383.0,Uncomfortable
34.9,43.6,793.1,28.0,1331.9,Uncomfortable
35.1,57.0,495.4,25.6,538.2,Comfortable
33.3,37.3,747.7,20.7,703.8,Uncomfortable
37.8,26.8,749.2,44.6,1254.5,Uncomfortable
37.9,34.4,564.9,8.5,1071.8,Uncomfortable
36.2,65.5,704.6,67.5,1039.5,Uncomfortable
23.3,36.0,626.6,106.0,1006.8,Uncomfortable
35.7,28.0,546.0,138.4,1369.3,Uncomfortable
36.6,34.9,728.5,76.4,789.5,Uncomfortable
37.9,41.5,427.7,32.6,912.1,Uncomfortable
19.5,64.1,660.5,74.3,564.7,Uncomfortable
25.1,47.6,131.8,124.9,594.0,Comfortable
19.9,66.6,216.4,51.8,645.0,Uncomfortable
23.1,55.5,592.6,17.5,678.9,Comfortable
24.8,53.6,466.4,31.0,411.8,Comfortable
30.6,40.4,775.7,85.8,579.6,Uncomfortable
31.3,28.0,287.5,96.3,1130.3,Uncomfortable
28.4,70.9,390.3,101.1,1301.8,Uncomfortable
37.3,35.4,698.7,51.1,991.8,Uncomfortable
32.8,25.7,252.0,82.7,1019.9,Uncomfortable
29.7,39.7,255.8,41.7,555.8,Comfortable
27.2,34.6,413.4,121.0,1015.8,Uncomfortable
20.3,41.5,395.7,61.9,898.1,Uncomfortable
27.5,72.9,585.1,0.4,381.3,Uncomfortable
32.0,68.5,548.6,111.6,491.8,Uncomfortable
27.3,60.0,759.3,129.7,687.3,Uncomfortable
30.8,67.0,358.6,89.6,629.0,Uncomfortable
31.1,26.8,236.3,98.1,610.2,Uncomfortable
21.0,63.7,463.8,24.0,544.6,Comfortable
22.7,30.7,603.2,91.7,606.0,Uncomfortable
30.4,35.5,179.6,24.9,1376.4,Uncomfortable
35.4,41.1,491.2,19.1,580.0,Comfortable
36.9,32.9,182.0,141.7,534.9,Uncomfortable
37.9,59.9,202.9,90.8,1322.3,Uncomfortable
37.4,41.8,101.2,34.1,1247.0,Uncomfortable
31.2,43.3,331.9,133.5,658.6,Uncomfortable
33.6,40.6,327.8,4.8,1207.9,Uncomfortable
22.2,40.6,386.2,122.5,849.9,Uncomfortable
26.2,46.4,302.1,23.6,514.9,Comfortable
18.5,44.4,564.1,61.1,369.9,Uncomfortable
22.6,59.6,114.9,34.2,595.0,Comfortable
25.8,59.3,425.4,38.6,355.8,Comfortable
33.3,59.9,563.0,94.8,1106.2,Uncomfortable
37.5,50.9,353.3,22.6,483.2,Comfortable
32.2,56.3,222.2,9.7,1339.6,Uncomfortable
33.6,50.7,133.5,67.9,567.4,Uncomfortable
33.5,33.7,608.6,59.0,1155.2,Uncomfortable
31.3,60.4,117.0,30.9,714.1,Uncomfortable
23.9,67.9,653.8,110.5,837.8,Uncomfortable
25.2,56.7,126.7,89.2,466.0,Comfortable
34.4,33.4,658.3,16.4,960.0,Uncomfortable
19.8,44.7,204.3,114.9,392.8,Uncomfortable
18.2,31.3,198.5,136.7,486.5,Uncomfortable
30.3,44.2,232.9,127.7,519.3,Uncomfortable
31.3,57.7,782.1,127.3,1293.7,Uncomfortable
23.3,35.6,757.9,22.3,1179.4,Uncomfortable
18.7,69.0,650.0,22.6,1259.7,Uncomfortable
31.3,29.9,738.8,141.0,721.7,Uncomfortable
19.0,67.3,193.1,17.8,867.3,Uncomfortable
23.8,47.5,310.6,92.7,758.6,Comfortable
20.0,50.9,510.6,111.0,630.1,Uncomfortable
31.4,50.7,346.9,25.2,863.2,Uncomfortable
37.4,40.9,556.1,66.9,713.4,Uncomfortable
29.6,70.5,251.6,125.7,806.1,Uncomfortable
29.0,66.5,724.8,77.7,1215.1,Uncomfortable
29.5,70.6,259.0,32.3,539.8,Uncomfortable
28.5,61.5,203.6,32.8,430.5,Uncomfortable
18.5,43.5,151.6,133.3,1310.6,Uncomfortable
19.4,64.0,207.3,71.1,569.6,Uncomfortable
23.7,64.3,512.7,9.3,385.0,Comfortable
31.3,71.2,762.8,2.3,687.6,Uncomfortable
25.7,74.2,589.1,114.7,948.6,Uncomfortable
26.6,74.1,605.2,71.4,1179.5,Uncomfortable
35.0,36.3,746.1,20.6,891.1,Uncomfortable
21.9,65.4,694.6,122.9,774.1,Uncomfortable
28.5,52.0,749.6,49.7,989.7,Uncomfortable
32.1,67.3,298.4,53.2,405.1,Uncomfortable
36.7,50.1,743.7,41.7,439.1,Uncomfortable
25.7,70.0,700.3,97.3,641.4,Uncomfortable
18.1,37.9,507.3,77.3,393.7,Uncomfortable
22.9,40.8,538.1,118.6,430.8,Uncomfortable
36.3,66.8,493.5,54.4,856.9,Uncomfortable
31.0,36.2,610.5,43.5,906.9,Uncomfortable
35.2,69.7,543.6,25.8,546.2,Uncomfortable
18.4,40.9,775.5,46.3,979.2,Uncomfortable
28.1,69.6,172.5,135.0,1053.4,Uncomfortable
18.7,69.5,376.8,133.9,1131.2,Uncomfortable
33.2,36.0,618.9,24.8,592.5,Uncomfortable
25.2,42.6,453.7,111.7,1275.3,Uncomfortable
21.5,68.4,139.3,131.4,480.8,Uncomfortable
29.1,72.1,732.2,23.4,937.6,Uncomfortable
33.8,51.5,263.9,3.5,513.7,Comfortable
36.0,57.5,167.1,68.7,1027.1,Uncomfortable
20.6,46.5,459.4,119.0,813.9,Uncomfortable
31.4,60.1,298.8,140.7,1094.0,Uncomfortable
21.7,54.7,444.8,52.3,956.4,Uncomfortable
25.5,45.0,597.9,100.9,553.3,Uncomfortable
18.4,36.5,291.2,125.3,351.7,Uncomfortable
27.6,26.2,341.6,51.7,576.6,Uncomfortable
22.6,30.4,764.8,80.3,973.9,Uncomfortable
30.3,58.3,686.8,0.3,1078.6,Uncomfortable
20.8,44.5,755.4,7.4,1374.8,Uncomfortable
36.5,59.7,691.5,59.6,1321.7,Uncomfortable
28.2,70.1,342.0,81.2,477.9,Uncomfortable
37.9,74.6,191.8,70.9,1220.6,Uncomfortable
22.4,31.3,449.6,38.9,870.4,Comfortable
26.0,58.1,591.9,102.6,1144.8,Uncomfortable
32.8,44.2,380.0,135.6,742.3,Uncomfortable
26.1,74.0,579.9,24.7,1181.2,Uncomfortable
37.1,28.2,222.0,105.9,1398.2,Uncomfortable
19.0,33.4,221.8,13.8,847.1,Uncomfortable
34.7,54.7,425.3,81.2,1079.9,Uncomfortable
24.7,72.1,489.9,125.8,636.7,Uncomfortable
23.9,46.9,117.1,37.6,897.9,Comfortable
21.2,30.8,258.8,40.2,1212.7,Comfortable
34.7,32.9,733.0,39.5,442.2,Uncomfortable
36.7,40.1,174.4,140.5,961.7,Uncomfortable
31.0,41.4,587.4,73.3,1054.9,Uncomfortable
36.7,33.7,769.0,103.0,1081.1,Uncomfortable
37.9,53.6,694.3,26.5,568.1,Uncomfortable
20.8,27.6,118.5,29.8,947.4,Uncomfortable
18.5,47.1,412.8,142.4,753.8,Uncomfortable
19.3,32.1,317.4,14.4,443.4,Comfortable
23.0,48.7,235.3,6.6,470.6,Comfortable
20.4,45.0,488.3,110.2,1383.8,Uncomfortable
20.8,34.4,121.6,131.0,589.3,Comfortable
30.6,54.8,661.8,99.5,1177.4,Uncomfortable
29.0,27.4,129.5,55.7,1177.5,Uncomfortable
18.4,47.2,421.6,95.4,706.9,Uncomfortable
23.7,74.3,427.1,93.1,982.4,Uncomfortable
30.3,29.8,731.4,116.0,1131.6,Uncomfortable
27.6,52.9,328.1,46.8,769.7,Comfortable
31.4,30.5,129.7,81.8,379.4,Uncomfortable
24.0,25.7,437.9,44.4,610.5,Comfortable
20.7,25.9,563.5,95.3,880.8,Uncomfortable
32.6,27.0,366.1,22.3,1010.1,Uncomfortable
31.5,52.9,721.5,118.9,1256.4,Uncomfortable
29.4,60.5,355.6,67.2,646.5,Uncomfortable
28.7,54.7,147.2,25.7,573.8,Comfortable
29.2,42.2,339.7,24.5,1365.3,Uncomfortable
18.1,58.8,670.7,113.9,1327.1,Uncomfortable
37.8,59.6,303.4,110.1,705.8,Uncomfortable
26.6,44.6,534.2,145.3,1242.7,Uncomfortable
29.8,61.7,397.0,63.1,1095.7,Uncomfortable
33.2,64.6,701.0,102.4,428.0,Uncomfortable
35.5,26.0,368.6,132.8,605.6,Uncomfortable
36.2,53.3,476.0,32.0,773.5,Comfortable
34.6,62.0,543.0,77.9,1033.9,Uncomfortable
35.9,36.7,668.0,125.3,641.4,Uncomfortable
33.9,30.3,191.2,6.6,1374.7,Uncomfortable
22.8,66.4,470.2,52.9,438.9,Uncomfortable
18.6,40.8,736.4,29.2,385.7,Uncomfortable
24.7,70.2,307.5,67.9,860.4,Uncomfortable
36.7,62.2,195.5,104.3,1038.9,Uncomfortable
34.9,34.5,772.7,13.5,1125.4,Uncomfortable
30.4,51.3,731.8,142.3,461.0,Uncomfortable
33.0,45.2,609.1,116.4,1206.8,Uncomfortable
32.7,25.6,768.6,65.2,542.3,Uncomfortable
23.3,58.0,692.0,5.2,485.6,Comfortable
33.1,57.2,668.2,24.6,1204.1,Uncomfortable
35.0,49.4,527.5,118.5,1183.7,Uncomfortable
31.6,33.2,313.3,78.6,1136.8,Uncomfortable
33.9,49.4,335.4,46.3,1345.0,Uncomfortable
18.1,29.9,635.3,69.0,1147.1,Uncomfortable
30.3,60.2,692.3,40.2,1174.0,Uncomfortable
21.1,54.1,178.3,91.5,652.6,Comfortable
20.3,26.1,308.1,48.3,777.7,Comfortable
30.3,63.5,166.2,38.8,829.7,Uncomfortable
28.6,62.2,456.0,39.2,1218.6,Uncomfortable
24.9,67.2,238.9,77.1,412.2,Uncomfortable
27.4,39.4,774.9,8.2,561.2,Uncomfortable
31.9,71.0,547.5,80.9,597.2,Uncomfortable
37.2,62.1,208.6,146.1,439.1,Uncomfortable
25.1,26.8,186.2,42.6,1358.2,Uncomfortable
36.2,33.4,769.1,142.5,1052.7,Uncomfortable
21.9,39.0,460.8,145.6,1273.7,Uncomfortable
22.8,65.2,268.0,128.0,1289.3,Uncomfortable
20.6,54.6,274.7,69.6,720.0,Comfortable
19.9,31.5,594.8,82.6,847.7,Uncomfortable
37.5,35.5,273.8,60.5,1387.9,Uncomfortable
31.7,44.1,109.9,48.2,652.9,Comfortable
28.2,61.7,245.5,143.5,850.3,Uncomfortable
34.7,61.8,729.2,114.0,829.0,Uncomfortable
25.7,66.1,716.1,144.8,1293.8,Uncomfortable
19.2,61.6,318.8,132.7,1102.2,Uncomfortable
21.6,55.3,697.1,28.8,1301.0,Uncomfortable
34.2,39.0,403.9,43.8,390.6,Comfortable
33.0,74.1,148.2,66.6,775.7,Uncomfortable
19.2,53.8,544.3,143.2,966.9,Uncomfortable
28.0,25.3,151.9,6.6,800.9,Uncomfortable
37.1,57.3,312.5,54.7,813.1,Uncomfortable
35.8,35.3,356.5,88.5,1284.5,Uncomfortable
23.1,69.3,750.5,30.8,1104.3,Uncomfortable
19.0,28.7,187.7,134.4,1107.5,Uncomfortable
34.1,44.7,691.3,137.1,817.6,Uncomfortable
24.1,29.3,536.4,4.1,918.9,Uncomfortable
28.6,31.9,740.0,137.2,1362.4,Uncomfortable
33.0,39.7,400.0,24.6,707.4,Comfortable
32.6,43.0,312.6,147.9,1081.7,Uncomfortable
19.9,73.0,259.9,142.2,1305.8,Uncomfortable
33.0,25.6,402.4,63.7,741.1,Uncomfortable
24.4,74.6,614.6,7.0,696.6,Comfortable
26.0,39.8,606.0,9.0,886.6,Uncomfortable
36.4,28.2,162.8,9.3,451.5,Uncomfortable
21.0,65.0,758.5,39.2,1259.6,Uncomfortable
18.2,40.3,160.6,69.1,469.3,Uncomfortable
22.5,28.8,353.9,121.0,546.2,Uncomfortable
28.1,58.0,748.4,133.0,630.2,Uncomfortable
29.4,44.6,563.1,112.1,1351.5,Uncomfortable
28.5,43.0,617.9,110.4,762.0,Uncomfortable
37.0,69.2,211.5,4.0,407.8,Uncomfortable
23.8,34.5,453.8,92.6,482.3,Comfortable
24.1,68.3,239.1,1.7,703.3,Comfortable
30.7,68.2,755.5,51.7,1349.8,Uncomfortable
22.2,36.9,137.5,80.1,480.3,Comfortable
30.4,74.2,259.0,142.6,471.6,Uncomfortable
31.9,62.1,474.3,47.6,498.6,Uncomfortable
37.4,71.1,621.1,83.9,1323.9,Uncomfortable
21.3,67.7,236.9,126.6,557.2,Uncomfortable
33.9,68.2,761.6,7.2,619.5,Uncomfortable
36.0,32.5,470.0,125.1,608.3,Uncomfortable
24.9,57.4,436.5,46.0,1208.3,Comfortable
23.6,40.9,130.3,111.1,450.6,Comfortable
26.0,74.1,469.7,103.2,607.0,Uncomfortable
25.6,70.4,301.2,98.8,373.2,Uncomfortable
37.2,32.3,623.7,106.4,988.3,Uncomfortable
28.3,41.0,568.3,117.1,1006.4,Uncomfortable
20.8,47.4,692.7,144.3,1101.1,Uncomfortable
33.2,68.0,192.1,109.4,1179.2,Uncomfortable
35.1,35.0,596.3,97.6,1240.7,Uncomfortable
23.4,74.7,532.8,125.7,912.3,Uncomfortable
32.5,34.4,298.1,0.2,587.8,Comfortable
33.7,45.3,486.9,68.9,621.2,Uncomfortable
21.3,42.5,559.7,73.5,453.7,Uncomfortable
23.0,29.1,225.2,79.3,1186.6,Uncomfortable
22.1,74.4,445.5,48.2,1309.7,Uncomfortable
36.9,30.1,415.4,55.3,1327.6,Uncomfortable
21.6,62.6,677.7,27.9,910.3,Uncomfortable
25.8,64.0,358.1,133.2,366.4,Uncomfortable
33.4,54.1,264.7,93.7,485.1,Uncomfortable
36.7,53.2,268.1,136.1,912.2,Uncomfortable
37.9,74.6,786.3,138.5,793.8,Uncomfortable
26.4,70.1,545.4,25.9,451.6,Uncomfortable
36.7,43.8,492.8,3.6,896.8,Uncomfortable
37.4,49.9,188.3,29.9,666.2,Comfortable
35.0,34.4,692.7,4.8,1263.2,Uncomfortable
37.1,59.9,350.6,93.4,1342.2,Uncomfortable
31.1,35.8,462.8,6.1,359.3,Comfortable
21.0,73.9,782.1,115.7,448.9,Uncomfortable
21.1,56.4,273.6,96.8,682.5,Comfortable
28.6,29.3,484.1,59.1,861.6,Uncomfortable
23.5,33.0,299.3,9.2,755.2,Comfortable
25.2,33.1,378.2,144.7,386.7,Comfortable
33.2,63.5,282.9,123.0,1293.7,Uncomfortable
18.7,28.3,400.4,8.2,1291.8,Uncomfortable
24.9,42.8,296.6,84.4,1382.1,Uncomfortable
30.0,73.5,780.0,0.4,689.4,Uncomfortable
33.0,50.5,653.5,11.6,519.0,Uncomfortable
20.1,73.5,475.5,129.8,1087.8,Uncomfortable
31.5,45.8,422.7,101.9,803.1,Uncomfortable
31.0,33.0,101.6,25.8,1326.7,Uncomfortable
22.1,62.3,776.0,115.5,543.2,Uncomfortable
33.4,50.9,390.3,81.8,553.0,Uncomfortable
34.3,26.7,261.6,68.2,1013.2,Uncomfortable
23.3,46.8,142.8,29.3,708.0,Comfortable
37.3,48.2,182.2,92.1,426.1,Uncomfortable
35.3,59.6,329.0,115.0,553.8,Uncomfortable
34.4,31.0,128.8,55.4,991.5,Uncomfortable
27.0,27.7,231.3,133.1,1362.4,Uncomfortable
20.4,48.7,287.1,4.4,768.6,Comfortable
29.3,38.4,316.4,9.1,747.7,Comfortable
30.4,64.7,295.0,55.1,833.6,Uncomfortable
22.6,34.9,787.1,145.7,1373.2,Uncomfortable
35.4,25.3,467.9,79.6,705.7,Uncomfortable
20.2,39.7,382.2,62.0,1349.9,Uncomfortable
30.7,62.8,599.0,54.0,638.1,Uncomfortable
32.2,74.0,627.4,59.2,588.5,Uncomfortable
22.4,59.6,305.9,108.9,972.0,Uncomfortable
25.4,41.8,353.4,138.3,769.8,Comfortable
21.4,43.8,484.2,107.5,578.9,Comfortable
19.5,25.6,304.2,86.3,403.4,Uncomfortable
25.7,26.8,553.5,18.1,379.6,Comfortable
33.5,43.8,562.8,77.5,1385.3,Uncomfortable
23.2,68.9,610.3,119.2,735.4,Uncomfortable
35.7,41.3,581.2,134.5,438.2,Uncomfortable
31.6,43.4,603.7,149.3,671.7,Uncomfortable
28.2,59.0,163.7,46.8,393.7,Comfortable
20.7,28.2,249.5,25.5,809.3,Uncomfortable
21.6,30.2,446.8,3.1,724.2,Comfortable
28.4,52.3,754.7,129.5,371.1,Uncomfortable
30.8,68.4,614.5,112.0,1285.2,Uncomfortable
32.1,56.0,451.9,26.1,749.9,Comfortable
23.7,63.0,188.1,147.0,855.4,Uncomfortable
20.7,35.0,532.5,131.4,1014.5,Uncomfortable
29.5,63.2,712.1,116.5,963.3,Uncomfortable
29.7,43.5,603.3,48.9,671.6,Uncomfortable
36.9,47.5,446.5,147.4,677.1,Uncomfortable
25.5,58.9,169.0,115.5,1058.1,Uncomfortable
25.2,46.2,665.9,113.8,760.6,Uncomfortable
26.7,32.9,357.1,98.1,628.0,Uncomfortable
19.8,62.6,254.8,144.5,385.3,Uncomfortable
35.8,31.1,732.1,136.1,1066.5,Uncomfortable
24.8,64.9,328.5,98.3,382.1,Uncomfortable
22.5,66.8,410.8,49.4,450.7,Comfortable
30.6,25.1,555.7,73.8,498.1,Uncomfortable
29.5,59.5,774.2,114.1,1195.7,Uncomfortable
21.3,55.5,659.8,110.2,948.0,Uncomfortable
18.9,65.0,195.6,23.8,474.6,Uncomfortable
21.3,66.1,737.2,38.4,1271.1,Uncomfortable
34.2,31.1,705.0,120.2,379.6,Uncomfortable
26.6,60.9,343.9,112.4,633.7,Uncomfortable
32.7,47.3,708.9,64.9,1174.2,Uncomfortable
37.7,39.1,579.6,122.4,1132.0,Uncomfortable
19.3,59.3,134.1,114.0,1164.4,Uncomfortable
30.6,73.0,259.2,10.7,823.0,Uncomfortable
36.7,47.3,240.7,1.1,874.9,Uncomfortable
37.9,58.6,163.8,141.0,1287.0,Uncomfortable
36.5,42.4,662.8,55.7,741.3,Uncomfortable
28.1,50.5,534.0,123.6,985.9,Uncomfortable
35.5,32.6,682.8,141.0,1375.5,Uncomfortable
24.0,32.1,687.8,126.9,1276.0,Uncomfortable
24.3,70.0,383.8,96.2,675.8,Uncomfortable
