room_temperature,room_humidity,lighting_intensity,room_air_quality,room_CO2,comfort_label
25.5,30.0,224.5,126.9,1066.1,Uncomfortable
35.3,58.2,511.8,33.2,752.3,Uncomfortable
36.3,43.8,411.4,94.7,666.6,Uncomfortable
18.7,58.8,364.2,24.8,1006.9,Uncomfortable
27.2,40.2,618.6,7.7,467.0,Uncomfortable
29.4,45.6,473.7,67.0,1227.2,Uncomfortable
33.8,62.3,634.4,148.7,832.7,Uncomfortable
24.5,50.9,547.1,72.9,1038.3,Uncomfortable
31.9,66.6,449.6,109.3,1014.0,Uncomfortable
24.6,67.0,239.4,129.0,1391.7,Uncomfortable
37.7,65.1,151.6,121.1,363.5,Uncomfortable
22.2,57.6,393.4,118.0,489.2,Uncomfortable
36.7,43.6,490.8,136.9,352.6,Uncomfortable
23.0,31.6,453.5,71.9,967.8,Uncomfortable
34.5,46.2,445.7,130.3,1292.3,Uncomfortable
24.0,52.4,315.9,121.1,888.4,Uncomfortable
31.8,26.1,120.4,59.4,455.4,Uncomfortable
22.5,36.4,447.6,109.4,820.9,Uncomfortable
19.4,34.9,757.7,102.5,958.9,Uncomfortable
19.8,50.7,630.2,116.6,1216.0,Uncomfortable
34.5,30.7,313.4,113.2,522.8,Uncomfortable
33.5,39.6,192.7,24.8,514.2,Uncomfortable
37.0,60.7,559.7,71.1,1295.0,Uncomfortable
22.3,54.6,217.4,48.8,1137.1,Uncomfortable
25.9,44.7,244.4,86.5,1282.9,Uncomfortable
18.5,67.3,557.2,131.6,1168.0,Uncomfortable
26.8,44.5,273.9,126.9,1281.0,Uncomfortable
33.5,62.9,229.9,82.9,1010.3,Uncomfortable
31.1,37.3,390.1,91.1,1192.9,Uncomfortable
32.9,51.4,541.2,65.2,611.6,Uncomfortable
32.7,57.5,682.0,143.4,1093.8,Uncomfortable
24.9,56.4,458.7,56.0,962.8,Uncomfortable
18.0,57.1,499.4,21.2,498.0,Uncomfortable
37.2,28.9,508.9,101.6,1087.7,Uncomfortable
22.3,51.4,362.4,72.3,636.2,Uncomfortable
25.4,60.9,756.5,146.2,956.6,Uncomfortable
29.8,44.1,783.3,135.6,899.9,Uncomfortable
25.8,31.4,497.6,71.1,780.6,Uncomfortable
36.5,62.6,453.4,98.2,539.2,Uncomfortable
25.4,51.5,257.4,29.9,1307.2,Uncomfortable
37.7,32.1,774.1,53.5,360.2,Uncomfortable
20.0,25.5,104.1,81.5,406.3,Uncomfortable
19.5,48.3,742.9,62.7,687.6,Uncomfortable
30.4,71.2,128.0,139.4,996.2,Uncomfortable
18.8,34.0,196.8,76.3,440.3,Uncomfortable
28.3,51.2,267.0,101.9,656.9,Uncomfortable
24.8,50.4,414.0,112.7,496.9,Uncomfortable
28.6,27.2,170.0,31.8,923.3,Uncomfortable
28.7,29.6,314.2,98.7,1142.1,Uncomfortable
34.2,74.7,315.0,77.4,1125.3,Uncomfortable
23.7,55.4,470.2,31.6,828.4,Uncomfortable
28.5,63.5,298.4,138.7,1112.9,Uncomfortable
20.0,60.6,326.9,79.9,378.4,Uncomfortable
28.6,32.7,697.7,30.9,746.6,Uncomfortable
30.9,26.7,529.8,122.6,1091.5,Uncomfortable
22.2,30.1,437.3,4.5,862.7,Uncomfortable
20.2,56.8,167.0,79.0,1346.4,Uncomfortable
22.0,57.1,533.0,55.7,1355.2,Uncomfortable
24.2,30.4,787.3,45.1,1202.7,Uncomfortable
32.7,59.0,692.1,90.0,1349.4,Uncomfortable
32.3,51.8,228.6,141.2,685.6,Uncomfortable
21.8,52.8,240.1,7.2,545.8,Comfortable
30.1,74.6,269.8,29.5,1300.6,Uncomfortable
33.7,70.6,536.4,35.9,1105.0,Uncomfortable
22.9,57.2,320.3,49.9,1364.7,Uncomfortable
21.9,45.9,383.5,50.3,731.2,Uncomfortable
37.3,34.1,255.8,72.6,1178.2,Uncomfortable
26.3,38.6,522.6,21.6,937.0,Uncomfortable
26.2,63.5,264.4,35.8,510.0,Uncomfortable
18.2,64.9,398.8,77.0,1030.8,Uncomfortable
34.5,33.8,725.3,16.5,1067.6,Uncomfortable
21.1,53.0,216.5,108.2,591.5,Uncomfortable
24.7,43.6,603.9,80.8,690.6,Uncomfortable
32.0,40.3,359.0,12.3,1184.6,Uncomfortable
22.5,56.9,144.7,133.8,934.2,Uncomfortable
29.7,64.7,143.8,13.1,1297.8,Uncomfortable
34.9,35.2,476.7,16.4,869.4,Uncomfortable
18.6,25.6,165.3,96.9,1348.5,Uncomfortable
18.4,53.4,252.5,6.3,1093.8,Uncomfortable
26.4,51.8,669.9,54.2,1108.2,Uncomfortable
35.9,55.7,699.7,101.6,890.3,Uncomfortable
34.8,63.8,215.4,128.4,999.4,Uncomfortable
20.8,40.1,540.0,115.4,874.7,Uncomfortable
30.1,70.7,564.0,60.9,1239.8,Uncomfortable
21.9,49.2,187.4,137.9,859.4,Uncomfortable
20.2,45.6,477.6,126.1,1354.5,Uncomfortable
20.2,27.1,323.5,130.7,456.1,Uncomfortable
31.5,69.3,367.3,90.4,1201.6,Uncomfortable
37.9,62.9,610.7,128.3,1098.4,Uncomfortable
30.4,35.8,342.6,45.3,800.9,Uncomfortable
35.4,72.5,229.9,87.6,479.7,Uncomfortable
31.7,48.5,430.6,46.4,1208.3,Uncomfortable
36.6,38.0,391.2,130.1,376.9,Uncomfortable
35.6,50.7,483.4,51.2,1159.3,Uncomfortable
30.8,30.4,599.3,105.8,1030.3,Uncomfortable
34.3,41.9,290.5,52.6,1157.1,Uncomfortable
32.3,38.2,478.5,11.2,1358.0,Uncomfortable
32.6,44.2,126.0,42.4,1030.7,Uncomfortable
23.7,26.6,163.9,73.7,1266.2,Uncomfortable
30.3,69.8,646.4,65.9,863.7,Uncomfortable
28.6,46.2,397.4,96.4,572.4,Uncomfortable
22.9,58.8,464.1,90.2,515.5,Uncomfortable
18.5,25.7,474.4,65.8,1304.6,Uncomfortable
24.5,65.5,351.0,52.5,550.1,Uncomfortable
21.4,75.0,436.1,81.4,1153.4,Uncomfortable
21.6,39.8,137.8,66.2,662.2,Uncomfortable
22.6,25.9,201.8,103.6,468.9,Uncomfortable
18.9,31.1,463.1,80.9,794.3,Uncomfortable
28.7,42.9,775.2,139.5,1064.2,Uncomfortable
32.5,69.0,511.1,90.9,868.4,Uncomfortable
21.1,37.6,704.5,6.0,823.9,Uncomfortable
35.9,31.2,625.8,82.7,1126.9,Uncomfortable
21.6,41.6,565.4,100.5,845.5,Uncomfortable
32.4,48.5,153.2,2.5,1016.1,Uncomfortable
37.2,50.3,206.1,77.4,1103.0,Uncomfortable
35.9,39.5,749.5,73.9,1053.2,Uncomfortable
29.5,42.8,532.5,144.5,416.5,Uncomfortable
37.8,61.2,792.7,115.2,464.5,Uncomfortable
29.0,51.4,492.1,124.1,362.6,Uncomfortable
37.8,49.7,353.9,42.9,918.3,Uncomfortable
24.4,25.0,179.6,63.1,1335.6,Uncomfortable
35.2,70.5,126.1,103.8,443.4,Uncomfortable
32.9,65.9,628.0,92.6,670.8,Uncomfortable
36.6,59.6,608.8,132.4,680.6,Uncomfortable
33.8,56.4,374.7,124.6,532.8,Uncomfortable
34.6,69.0,610.7,109.8,901.6,Uncomfortable
25.9,72.6,398.2,86.6,931.6,Uncomfortable
18.7,55.7,158.3,67.0,562.6,Uncomfortable
33.1,70.3,585.0,85.2,375.8,Uncomfortable
19.0,63.0,376.0,118.0,536.6,Uncomfortable
18.3,58.1,492.9,0.1,438.6,Uncomfortable
26.1,44.5,558.6,69.0,515.3,Uncomfortable
30.6,42.2,693.5,5.8,531.3,Uncomfortable
26.6,49.6,677.6,21.7,1100.9,Uncomfortable
37.7,62.7,336.2,104.1,1199.0,Uncomfortable
27.1,46.3,538.7,35.4,741.0,Uncomfortable
25.3,69.5,392.1,81.8,1388.4,Uncomfortable
29.1,60.5,137.8,57.7,395.5,Uncomfortable
20.0,59.5,726.7,100.2,750.9,Uncomfortable
19.6,27.4,460.4,21.2,969.2,Uncomfortable
20.2,37.9,595.8,104.1,588.7,Uncomfortable
34.9,63.7,112.3,115.2,440.9,Uncomfortable
19.0,63.0,171.5,21.2,1121.7,Uncomfortable
27.9,44.2,188.6,58.8,896.8,Uncomfortable
28.7,52.8,275.2,14.2,1056.0,Uncomfortable
25.9,39.7,620.3,97.6,663.3,Uncomfortable
32.1,49.8,585.6,68.9,484.1,Uncomfortable
23.8,44.4,299.9,70.1,424.3,Uncomfortable
35.1,67.8,520.3,44.3,984.2,Uncomfortable
32.4,54.4,296.6,93.7,1020.4,Uncomfortable
28.5,29.2,579.2,63.6,1082.0,Uncomfortable
37.6,53.9,138.7,62.7,730.6,Uncomfortable
34.9,41.5,143.9,92.0,643.7,Uncomfortable
28.6,48.4,730.3,90.8,1225.2,Uncomfortable
18.1,29.2,378.1,139.7,433.1,Uncomfortable
19.6,46.0,462.8,146.3,547.9,Uncomfortable
21.9,55.2,196.8,107.2,382.8,Uncomfortable
34.0,56.0,317.0,22.2,470.4,Uncomfortable
29.5,36.5,100.3,43.4,1350.5,Uncomfortable
33.3,45.0,452.5,90.2,703.6,Uncomfortable
32.4,72.7,333.7,28.3,1001.1,Uncomfortable
30.0,42.3,439.9,42.8,879.7,Uncomfortable
26.3,73.9,212.5,33.4,1292.0,Uncomfortable
22.0,55.6,376.2,33.3,1379.0,Uncomfortable
25.0,64.4,352.7,69.2,948.8,Uncomfortable
35.2,29.3,386.5,104.6,436.7,Uncomfortable
27.5,33.9,295.3,25.0,515.9,Uncomfortable
34.4,38.2,780.2,149.4,1102.8,Uncomfortable
33.8,72.7,252.8,103.1,1051.1,Uncomfortable
28.6,49.0,669.4,126.0,1191.4,Uncomfortable
19.7,41.6,321.9,134.3,1236.6,Uncomfortable
28.1,47.4,101.6,92.4,1151.5,Uncomfortable
34.1,70.8,689.6,146.9,679.9,Uncomfortable
19.5,37.3,282.8,47.0,353.9,Uncomfortable
23.5,49.9,207.3,133.3,646.8,Uncomfortable
30.0,34.8,420.6,118.3,816.6,Uncomfortable
32.2,54.2,238.5,46.4,764.3,Uncomfortable
36.2,59.1,277.6,23.2,1262.5,Uncomfortable
28.7,74.4,516.8,117.8,1265.1,Uncomfortable
33.5,40.3,644.8,57.0,406.8,Uncomfortable
19.7,54.5,577.4,92.2,576.2,Uncomfortable
30.8,63.3,229.7,75.7,1308.9,Uncomfortable
25.4,33.1,205.8,144.3,702.2,Uncomfortable
25.8,41.5,581.4,54.2,1231.5,Uncomfortable
29.6,47.8,168.3,102.1,595.8,Uncomfortable
19.8,64.3,442.8,78.7,919.4,Uncomfortable
32.2,33.4,698.6,81.6,979.0,Uncomfortable
22.8,46.8,741.7,80.2,631.2,Uncomfortable
36.8,38.9,450.3,38.1,600.7,Uncomfortable
33.6,32.5,608.1,146.3,1002.4,Uncomfortable
24.5,34.0,698.8,37.8,476.6,Uncomfortable
34.4,31.2,250.1,91.7,1111.0,Uncomfortable
23.9,71.1,213.8,3.0,961.7,Uncomfortable
18.1,67.7,611.3,35.8,793.4,Uncomfortable
19.7,56.3,225.3,126.2,1125.4,Uncomfortable
20.2,68.1,778.5,128.2,765.8,Uncomfortable
18.0,71.9,596.7,42.5,1356.7,Uncomfortable
27.1,25.3,215.3,148.1,446.6,Uncomfortable
24.4,43.4,124.5,21.2,898.0,Uncomfortable
20.8,68.6,426.2,6.7,1357.8,Uncomfortable
21.8,60.4,576.7,98.3,720.4,Uncomfortable
28.3,26.6,472.7,119.2,914.9,Uncomfortable
36.1,28.1,172.6,89.3,860.0,Uncomfortable
30.3,51.3,484.8,50.1,1246.7,Uncomfortable
35.0,70.2,254.2,144.1,578.8,Uncomfortable
31.0,51.9,547.7,143.3,1198.6,Uncomfortable
21.5,44.7,622.9,101.4,1198.1,Uncomfortable
34.4,54.3,391.0,141.2,952.0,Uncomfortable
34.9,57.5,566.7,120.7,1006.7,Uncomfortable
36.8,26.0,498.5,87.5,858.0,Uncomfortable
28.0,46.0,518.9,71.5,384.0,Uncomfortable
22.8,44.8,428.5,138.3,537.8,Uncomfortable
30.4,25.2,579.8,84.5,994.0,Uncomfortable
18.9,40.5,761.9,122.0,670.8,Uncomfortable
22.9,31.9,143.8,3.9,508.6,Uncomfortable
28.0,41.7,713.5,147.3,869.9,Uncomfortable
19.3,35.6,626.3,69.3,1010.7,Uncomfortable
33.6,53.9,799.7,51.2,1041.6,Uncomfortable
32.6,72.9,236.5,136.4,1118.1,Uncomfortable
21.7,67.1,703.6,101.8,659.8,Uncomfortable
26.1,69.4,109.0,112.2,923.1,Uncomfortable
26.9,26.8,248.5,10.1,480.8,Uncomfortable
31.2,26.3,309.0,59.8,1236.6,Uncomfortable
21.6,69.6,339.4,40.3,1131.2,Uncomfortable
28.4,55.8,598.4,99.8,1359.8,Uncomfortable
24.3,68.0,224.9,99.0,1387.4,Uncomfortable
31.8,42.2,735.2,140.0,695.7,Uncomfortable
25.8,49.2,191.9,60.0,1211.4,Uncomfortable
33.1,37.0,170.1,0.5,1375.5,Uncomfortable
24.4,72.7,604.2,127.3,478.6,Uncomfortable
36.1,39.0,346.8,4.2,467.2,Uncomfortable
19.5,73.8,544.9,56.8,394.6,Uncomfortable
29.2,60.3,799.6,121.8,718.8,Uncomfortable
22.1,49.8,747.7,24.3,649.7,Uncomfortable
30.8,60.7,564.5,24.5,847.2,Uncomfortable
27.3,48.1,190.6,100.5,935.9,Uncomfortable
30.0,29.0,673.9,138.7,396.1,Uncomfortable
30.7,45.6,673.1,132.8,427.3,Uncomfortable
27.1,35.6,436.1,130.4,906.9,Uncomfortable
29.1,60.3,538.7,73.9,654.4,Uncomfortable
29.5,25.4,168.1,112.8,1194.6,Uncomfortable
21.2,25.4,146.5,20.7,712.6,Uncomfortable
32.7,50.3,497.7,104.5,1324.8,Uncomfortable
35.4,46.6,128.5,7.1,903.1,Uncomfortable
29.8,48.4,389.8,146.9,796.0,Uncomfortable
20.6,38.1,553.9,15.6,706.2,Uncomfortable
36.3,64.8,147.0,8.1,438.1,Uncomfortable
30.1,50.4,591.2,96.2,694.1,Uncomfortable
31.5,32.0,286.0,61.7,866.3,Uncomfortable
36.3,53.5,212.5,73.6,1146.8,Uncomfortable
28.0,32.5,780.5,39.5,871.2,Uncomfortable
25.2,49.0,767.5,95.5,1387.2,Uncomfortable
28.4,52.1,695.7,69.4,669.8,Uncomfortable
31.0,63.8,710.9,80.5,1266.4,Uncomfortable
35.6,43.7,248.8,143.5,1320.8,Uncomfortable
30.5,65.9,185.9,72.5,825.4,Uncomfortable
37.0,39.8,153.8,5.0,754.3,Uncomfortable
32.9,73.4,776.2,123.7,1153.7,Uncomfortable
21.5,63.3,252.4,90.8,634.2,Uncomfortable
28.1,62.8,194.3,42.6,1106.4,Uncomfortable
33.8,32.7,693.5,122.8,370.1,Uncomfortable
27.7,46.4,140.5,140.1,1264.0,Uncomfortable
24.1,73.9,263.8,46.9,584.0,Uncomfortable
20.2,62.6,533.6,62.0,1135.3,Uncomfortable
23.5,51.4,706.7,41.9,547.4,Uncomfortable
18.3,39.2,679.5,128.4,1164.7,Uncomfortable
27.0,45.4,130.8,41.5,726.1,Uncomfortable
34.1,32.1,318.6,1.8,895.1,Uncomfortable
23.0,47.7,338.9,31.7,462.6,Comfortable
34.4,69.8,158.1,138.8,1131.6,Uncomfortable
20.7,30.5,548.3,50.9,1289.9,Uncomfortable
21.9,25.2,221.8,76.3,820.4,Uncomfortable
36.8,52.5,226.3,106.4,1204.6,Uncomfortable
24.0,36.0,510.8,67.6,1303.6,Uncomfortable
23.7,35.6,600.7,139.6,869.6,Uncomfortable
30.3,44.9,125.5,139.9,398.5,Uncomfortable
27.1,25.2,766.3,18.4,406.6,Uncomfortable
35.0,29.5,664.1,75.8,455.7,Uncomfortable
37.4,48.5,350.4,126.4,876.3,Uncomfortable
19.8,38.6,153.6,136.3,539.9,Uncomfortable
29.7,71.0,176.6,22.5,408.3,Uncomfortable
22.4,30.0,486.7,128.6,546.1,Uncomfortable
19.6,36.3,540.6,32.7,667.7,Uncomfortable
30.9,43.6,787.4,27.9,993.2,Uncomfortable
19.8,29.3,626.8,100.1,935.9,Uncomfortable
27.2,69.4,316.1,54.4,1289.5,Uncomfortable
18.9,47.8,142.4,35.7,417.5,Uncomfortable
27.1,31.3,117.4,136.1,854.7,Uncomfortable
33.3,36.5,296.6,149.3,408.6,Uncomfortable
21.3,43.0,245.5,76.4,1196.8,Uncomfortable
21.9,30.8,248.9,130.6,1281.8,Uncomfortable
32.0,66.6,221.8,73.0,436.0,Uncomfortable
28.3,37.5,678.6,148.5,503.2,Uncomfortable
27.8,60.6,434.5,93.7,1104.9,Uncomfortable
30.6,41.5,489.7,143.3,742.5,Uncomfortable
22.2,58.4,754.4,146.7,970.6,Uncomfortable
27.1,42.7,256.3,40.0,1030.4,Uncomfortable
36.2,28.7,657.1,3.8,1382.2,Uncomfortable
24.6,28.6,780.3,52.9,1031.4,Uncomfortable
30.8,51.5,587.6,123.5,970.8,Uncomfortable
23.4,32.8,680.7,18.4,1341.8,Uncomfortable
29.0,58.7,206.0,123.4,671.1,Uncomfortable
30.3,29.3,524.6,134.0,1009.3,Uncomfortable
20.3,56.0,268.1,79.6,1236.5,Uncomfortable
32.9,44.8,323.8,42.2,867.1,Uncomfortable
18.8,47.9,570.0,30.9,1353.6,Uncomfortable
32.0,59.2,597.7,114.7,535.2,Uncomfortable
26.7,69.2,428.7,73.3,1361.0,Uncomfortable
27.6,29.3,300.2,86.8,357.0,Uncomfortable
30.2,49.0,363.2,124.0,1166.8,Uncomfortable
22.7,31.1,524.7,50.1,658.0,Uncomfortable
34.4,58.1,230.4,145.1,456.6,Uncomfortable
31.4,34.5,216.2,21.7,1266.1,Uncomfortable
28.0,33.1,566.4,88.6,609.7,Uncomfortable
22.6,58.7,201.1,146.4,871.7,Uncomfortable
37.9,57.3,711.0,146.9,612.1,Uncomfortable
30.1,37.3,427.0,130.1,1164.7,Uncomfortable
29.6,61.2,133.4,59.8,1180.3,Uncomfortable
20.8,66.3,698.1,87.5,790.2,Uncomfortable
21.3,29.5,218.3,56.0,775.6,Uncomfortable
35.1,64.1,362.1,126.3,1337.3,Uncomfortable
36.5,47.2,682.8,13.0,1370.1,Uncomfortable
28.7,70.6,779.1,134.5,553.5,Uncomfortable
31.5,49.9,313.5,67.9,1153.6,Uncomfortable
35.7,72.1,387.9,34.5,1031.4,Uncomfortable
20.1,63.9,288.1,26.0,518.8,Uncomfortable
26.4,51.3,416.8,99.4,449.5,Uncomfortable
26.9,68.9,277.8,58.4,1326.5,Uncomfortable
36.6,43.9,498.0,139.3,1346.8,Uncomfortable
19.2,68.3,461.8,57.9,422.3,Uncomfortable
27.0,55.1,431.9,9.4,1210.5,Uncomfortable
22.4,56.3,230.1,23.1,1249.6,Uncomfortable
37.0,52.4,800.0,32.1,377.3,Uncomfortable
31.7,49.9,257.6,72.5,1373.2,Uncomfortable
23.5,29.0,391.6,35.1,947.9,Uncomfortable
23.4,56.7,631.7,7.9,636.1,Uncomfortable
24.9,55.7,102.3,69.6,1327.8,Uncomfortable
27.9,37.4,701.0,65.5,596.7,Uncomfortable
23.1,52.3,331.8,68.7,1154.7,Uncomfortable
26.1,30.7,616.9,45.4,953.3,Uncomfortable
34.2,25.1,202.3,125.6,1366.3,Uncomfortable
22.5,44.0,668.7,113.7,914.1,Uncomfortable
27.9,34.4,447.4,148.4,1307.3,Uncomfortable
26.7,25.9,692.7,57.8,376.5,Uncomfortable
37.8,43.1,174.8,118.9,1339.0,Uncomfortable
21.3,46.5,490.1,113.2,1244.8,Uncomfortable
18.3,66.8,576.9,98.3,434.7,Uncomfortable
35.3,64.4,663.6,40.9,871.2,Uncomfortable
37.0,36.7,756.4,77.2,1268.6,Uncomfortable
27.1,52.4,716.3,80.5,817.4,Uncomfortable
20.7,44.8,619.1,123.9,1314.4,Uncomfortable
26.3,36.7,385.0,80.5,361.8,Uncomfortable
21.0,65.2,495.3,148.9,1345.1,Uncomfortable
31.6,63.8,310.8,144.0,964.0,Uncomfortable
29.4,72.5,597.3,12.2,1364.7,Uncomfortable
34.1,53.2,288.3,51.6,1195.9,Uncomfortable
20.6,43.0,610.2,29.1,457.1,Uncomfortable
33.4,30.2,791.2,59.2,354.6,Uncomfortable
34.2,64.6,580.7,37.2,1020.8,Uncomfortable
24.5,29.1,590.8,14.6,1257.3,Uncomfortable
23.8,43.6,447.1,35.0,930.3,Uncomfortable
26.7,53.8,387.1,86.2,881.3,Uncomfortable
33.9,27.1,237.7,0.1,835.9,Uncomfortable
23.1,74.6,521.5,119.1,504.6,Uncomfortable
26.1,66.5,735.9,4.1,1061.5,Uncomfortable
35.6,30.3,609.4,51.7,1170.7,Uncomfortable
26.7,57.7,456.6,110.4,1130.1,Uncomfortable
19.3,26.4,406.1,21.8,352.5,Uncomfortable
23.3,59.2,499.7,2.6,466.9,Comfortable
35.5,38.9,139.7,44.4,1114.5,Uncomfortable
37.9,25.9,566.1,90.0,708.6,Uncomfortable
30.1,73.1,544.3,79.1,522.5,Uncomfortable
19.6,36.9,201.9,64.0,664.9,Uncomfortable
31.5,48.6,234.2,27.5,715.7,Uncomfortable
29.7,52.0,718.2,86.5,824.2,Uncomfortable
21.5,57.5,232.5,19.2,1129.2,Uncomfortable
18.7,73.4,221.9,83.9,1125.7,Uncomfortable
35.3,74.4,446.5,125.7,1070.1,Uncomfortable
27.8,67.0,122.9,135.6,1399.0,Uncomfortable
20.3,60.9,426.4,37.0,595.1,Uncomfortable
37.2,34.6,308.8,50.4,1191.2,Uncomfortable
24.5,56.7,440.5,23.0,926.7,Uncomfortable
26.4,39.8,532.6,146.0,1301.6,Uncomfortable
21.4,35.7,557.8,135.9,737.4,Uncomfortable
30.0,56.2,371.2,39.4,911.2,Uncomfortable
27.0,33.1,612.3,111.1,764.2,Uncomfortable
28.3,59.4,105.5,69.6,933.5,Uncomfortable
20.0,28.5,578.2,23.5,818.0,Uncomfortable
21.6,33.0,146.6,61.9,775.0,Uncomfortable
20.0,69.1,348.6,26.2,692.5,Uncomfortable
25.7,44.6,465.7,48.5,660.0,Comfortable
24.6,51.2,246.4,143.5,1216.6,Uncomfortable
34.9,29.5,522.5,113.3,389.2,Uncomfortable
19.4,31.9,637.9,142.5,1362.0,Uncomfortable
26.0,54.0,652.6,91.9,615.3,Uncomfortable
23.8,68.9,794.3,66.6,1196.8,Uncomfortable
18.7,31.4,683.6,126.7,1312.3,Uncomfortable
36.8,46.5,186.4,109.8,961.5,Uncomfortable
28.4,28.3,292.8,136.8,1142.6,Uncomfortable
23.7,65.9,337.6,148.1,617.8,Uncomfortable
26.1,67.8,639.1,69.3,834.0,Uncomfortable
23.5,30.2,545.5,110.3,507.0,Uncomfortable
24.9,59.9,231.2,145.4,535.0,Uncomfortable
32.9,48.0,551.9,9.5,995.7,Uncomfortable
32.9,59.4,671.6,91.3,1322.6,Uncomfortable
32.4,68.7,373.0,63.0,935.5,Uncomfortable
32.7,34.5,491.4,129.7,1095.0,Uncomfortable
27.2,30.6,299.8,119.0,983.3,Uncomfortable
20.8,43.6,558.4,95.8,548.3,Uncomfortable
20.9,74.1,410.2,125.4,548.6,Uncomfortable
33.0,64.4,773.1,127.4,1340.8,Uncomfortable
22.7,58.4,775.7,117.0,587.0,Uncomfortable
21.3,38.9,516.8,71.2,1376.8,Uncomfortable
33.4,25.7,519.4,78.3,995.9,Uncomfortable
28.2,41.9,245.9,141.4,1364.5,Uncomfortable
28.7,68.8,169.2,96.2,474.9,Uncomfortable
19.3,48.6,555.1,105.1,695.1,Uncomfortable
35.5,43.6,548.6,57.0,520.3,Uncomfortable
32.5,32.2,367.4,65.4,1093.3,Uncomfortable
26.4,57.7,550.3,141.3,574.8,Uncomfortable
19.3,44.1,247.8,88.3,407.1,Uncomfortable
25.1,48.4,426.5,59.0,659.1,Uncomfortable
20.0,52.2,334.2,109.3,1322.9,Uncomfortable
31.5,40.5,185.6,82.3,1297.7,Uncomfortable
31.1,65.5,459.7,46.3,538.0,Uncomfortable
18.1,26.4,750.0,85.9,723.8,Uncomfortable
20.7,47.2,105.8,77.0,778.7,Uncomfortable
38.0,52.4,323.0,3.8,767.9,Uncomfortable
26.6,60.7,333.3,136.3,835.2,Uncomfortable
29.6,54.5,505.5,28.5,1143.5,Uncomfortable
23.5,32.4,669.9,139.1,1016.4,Uncomfortable
30.8,55.5,723.8,37.8,1284.2,Uncomfortable
